profile_identifier;latitude;longitude;clay.15.30.cm;silt.15.30.cm;sand.15.30.cm;trans_1.15.30.cm;trans_2.15.30.cm
IGAC-BOY-B-31;5.358464;-73.298274;14.3;24.1;61.6;1.460417;0.522875
IGAC-BOY-B-55;5.398740;-73.366755;11.8;19.1;69.0;1.762945;0.478956
IGAC-BOY-B-8;5.448055;-73.245954;15.8;41.5;42.6;0.990877;0.964802
IGAC-BOY-B-98;5.417257;-73.501459;11.0;22.0;67.0;1.806797;0.693147
IGAC-BOY-J-17A;5.681171;-73.037721;16.2;20.0;63.8;1.368457;0.208331
IGAC-BOY-J-21;5.600936;-72.977491;47.5;16.1;36.4;-0.268199;-1.082573
IGAC-BOY-J-27;5.750411;-72.999449;34.7;25.6;39.7;0.134587;-0.306264
IGAC-BOY-J-37A;5.678332;-73.002914;34.3;32.1;33.7;-0.017279;-0.065502
IGAC-BOY-J-4;5.583150;-72.896232;26.9;31.5;41.6;0.437930;0.160913
IGAC-BOY-P-1317;6.085416;-74.455250;29.8;17.1;53.1;0.577123;-0.555543
IGAC-BOY-P-1425;5.951743;-74.501768;12.0;16.3;71.7;1.788180;0.304099
IGAC-BOY-P-1509;5.885471;-74.513575;4.1;6.0;89.9;3.087186;0.386620
IGAC-BOY-P-1530;5.929775;-74.331779;19.2;18.3;62.5;1.181031;-0.045466
IGAC-BOY-P-1602;6.094951;-74.449042;14.2;33.1;52.7;1.314525;0.848155
IGAC-BOY-P-503A;6.109770;-72.856131;28.9;21.2;50.0;0.549060;-0.308673
IGAC-BOY-PB-11A;5.776268;-72.751301;48.8;23.7;27.5;-0.573080;-0.723756
IGAC-BOY-PB-13A;5.812219;-72.777314;22.0;50.0;28.0;0.241162;0.820981
IGAC-BOY-PB-14-A;5.906757;-72.794121;50.8;20.7;28.4;-0.581439;-0.897456
IGAC-BOY-PB-15A;6.178450;-72.462087;30.1;30.9;39.0;0.258309;0.025372
IGAC-BOY-PB-18;5.793099;-73.071128;50.7;37.8;11.5;-1.486038;-0.294665
IGAC-BOY-PB-19A;5.444140;-72.709778;40.5;36.0;23.5;-0.546380;-0.119537
IGAC-BOY-PB-1A;5.940291;-73.079092;16.1;19.8;64.1;1.379106;0.202884
IGAC-BOY-PB-2;6.001297;-72.543342;18.5;25.5;56.0;1.105195;0.318038
IGAC-BOY-PB-21;5.799281;-72.819134;15.0;24.6;60.3;1.388000;0.493321
IGAC-BOY-PB-21A;5.656722;-73.172909;34.5;18.3;47.2;0.313907;-0.630844
IGAC-BOY-PB-22;5.401541;-72.701372;39.4;37.4;23.2;-0.527945;-0.053547
IGAC-BOY-PB-23A;5.449924;-72.718136;30.6;42.6;26.9;-0.129378;0.331131
IGAC-BOY-PB-24A;5.399477;-72.715764;23.0;31.0;45.9;0.689157;0.297534
IGAC-BOY-PB-27;5.712801;-73.220912;57.4;26.3;16.3;-1.257889;-0.782713
IGAC-BOY-PB-28;5.682320;-73.337423;19.5;35.6;44.9;0.832211;0.601904
IGAC-BOY-PB-3;5.918666;-73.138057;34.7;20.1;45.2;0.263313;-0.548417
IGAC-BOY-PB-31A;5.373450;-72.695437;34.2;45.9;19.9;-0.541404;0.294459
IGAC-BOY-PB-35A;5.588493;-73.166088;50.6;26.5;22.9;-0.791383;-0.647424
IGAC-BOY-PB-41;5.482156;-73.512930;37.4;27.9;34.7;-0.074723;-0.291689
IGAC-BOY-PB-42A;5.563159;-72.581575;7.1;11.4;81.5;2.433967;0.463201
IGAC-BOY-PB-4A;6.293958;-72.644236;19.9;15.6;64.5;1.178652;-0.240504
IGAC-BOY-PB-55;6.065406;-73.522559;52.7;30.1;17.2;-1.119538;-0.560516
IGAC-BOY-PB-5A;5.578104;-72.698423;11.1;32.9;56.0;1.617696;1.087728
IGAC-BOY-PB-64A;6.302234;-72.399791;19.7;32.9;47.3;0.874469;0.510850
IGAC-BOY-PB-65;5.820670;-73.472504;26.7;53.1;20.2;-0.280695;0.686229
IGAC-BOY-PB-71;5.769517;-73.463269;7.8;51.7;40.5;1.648498;1.893826
IGAC-BOY-PB-80;5.682800;-73.586731;49.7;30.2;20.1;-0.904894;-0.499638
IGAC-BOY-PB-85;5.560597;-73.433052;6.2;62.0;31.8;1.644357;2.310491
IGAC-BOY-PB-87;5.553401;-73.636947;15.7;43.4;41.0;0.960688;1.017220
IGAC-BOY-PBC-1;6.985418;-72.128558;27.0;29.0;44.0;0.489771;0.074724
IGAC-BOY-PBC-11;7.003582;-71.985209;7.3;33.6;59.1;2.088829;1.525891
IGAC-BOY-PBC-12;6.995681;-71.970281;2.0;14.0;84.0;3.737913;1.944448
IGAC-BOY-PBC-2;6.991819;-72.124537;42.8;32.7;24.5;-0.555925;-0.267748
IGAC-BOY-PBC-3;7.015135;-72.108536;10.8;20.1;69.2;1.859273;0.621452
IGAC-BOY-PBC-4;7.002541;-72.120652;35.0;19.9;45.0;0.250396;-0.564318
IGAC-BOY-PJ-100;5.665323;-73.971992;21.6;27.8;50.6;0.849480;0.252190
IGAC-BOY-PJ-101;5.648052;-74.064055;34.9;53.0;12.2;-1.051528;0.418031
IGAC-BOY-PJ-112;5.574456;-73.898347;13.5;26.3;60.2;1.491593;0.662535
IGAC-BOY-PJ-124;5.761978;-74.578789;4.3;3.1;92.6;3.078500;-0.319445
IGAC-BOY-PJ-126;5.904071;-74.578444;7.5;57.2;35.3;1.554405;2.035469
IGAC-BOY-PJ-13;5.519570;-74.056596;34.4;30.8;34.9;0.013771;-0.110841
IGAC-BOY-PJ-132;6.077367;-74.549634;64.9;19.5;15.5;-1.429625;-1.200905
IGAC-BOY-PJ-136;5.928875;-74.524897;30.9;22.6;46.5;0.408277;-0.313388
IGAC-BOY-PJ-137;5.868507;-74.568002;13.4;18.9;67.7;1.620796;0.343020
IGAC-BOY-PJ-14;5.517120;-74.070180;29.7;30.1;40.1;0.299957;0.013383
IGAC-BOY-PJ-145;5.785050;-74.603204;41.4;27.7;31.0;-0.289494;-0.401680
IGAC-BOY-PJ-146;6.027477;-74.461424;16.7;13.8;69.5;1.428922;-0.185762
IGAC-BOY-PJ-27;5.489807;-73.978223;20.1;32.0;47.9;0.867210;0.462128
IGAC-BOY-PJ-32;5.549282;-74.014133;36.8;46.4;16.8;-0.784700;0.232574
IGAC-BOY-PJ-34;5.711110;-73.921062;26.8;50.9;22.2;-0.188272;0.640249
IGAC-BOY-PJ-36;5.695056;-73.921926;35.9;52.9;11.2;-1.161093;0.387122
IGAC-BOY-PJ-4;5.515663;-74.135122;39.5;24.2;36.4;-0.082698;-0.491763
IGAC-BOY-PJ-5;5.523738;-74.126319;38.4;49.2;12.4;-1.134247;0.246523
IGAC-BOY-PJ-68;5.505927;-73.705664;26.0;28.0;46.0;0.570545;0.074108
IGAC-BOY-PJ-79;5.699820;-73.736916;19.2;35.9;45.0;0.852919;0.627093
IGAC-BOY-PJ-8;5.510957;-74.074964;30.0;38.0;32.0;0.066047;0.235116
IGAC-BOY-PJ-83;5.589015;-73.712878;34.3;36.0;29.8;-0.140321;0.048104
IGAC-BOY-PJ-85;5.609080;-73.741604;35.6;34.4;30.0;-0.169461;-0.034821
IGAC-BOY-PJ-86;5.603836;-73.727076;38.2;41.9;19.9;-0.652084;0.090563
IGAC-BOY-PJ-87;5.626124;-73.780882;54.4;17.5;28.1;-0.660778;-1.133848
IGAC-BOY-PJ-97;5.722675;-73.988519;52.6;29.0;18.4;-1.051059;-0.593516
IGAC-BOY-PJ-98;5.692660;-73.970318;34.9;45.6;19.5;-0.579167;0.268134
IGAC-BOY-R-01;5.428592;-73.525738;34.0;43.4;22.6;-0.407096;0.242835
IGAC-BOY-R-02;5.500996;-73.380134;34.4;31.5;34.1;-0.008693;-0.087600
IGAC-BOY-R-03;5.536986;-72.792132;26.0;28.0;46.0;0.570545;0.074108
IGAC-BOY-R-04;4.821098;-73.076912;22.9;37.8;39.3;0.542568;0.504345
IGAC-BOY-R-05;5.662491;-73.785028;40.0;39.8;20.2;-0.680049;-0.003835
IGAC-CAL-A-15;5.753211;-74.667936;55.8;30.6;13.6;-1.409885;-0.602330
IGAC-CAL-A-25;5.768415;-74.707992;26.6;21.5;51.9;0.668620;-0.210347
IGAC-CAL-A-36;5.361268;-74.708404;10.4;24.2;65.5;1.843205;0.847469
IGAC-CAL-A-4;5.695807;-74.742534;4.2;23.1;72.8;2.859969;1.711870
IGAC-CAL-A-56;5.461505;-74.739411;12.8;22.6;64.5;1.616669;0.569329
IGAC-CAL-A-7;5.627224;-74.687676;33.4;42.2;24.3;-0.317928;0.233846
IGAC-CAL-C-112;5.620752;-75.492339;34.2;30.0;35.8;0.046309;-0.130253
IGAC-CAL-C-54;5.379007;-74.951826;22.2;34.3;43.5;0.670870;0.432681
IGAC-CAL-C-58;5.577216;-75.086844;40.5;20.0;39.5;-0.023199;-0.703384
IGAC-CAL-C-61;5.024302;-75.463541;6.0;14.1;79.9;2.582822;0.844901
IGAC-CAL-C-66;4.961640;-75.353642;6.2;11.5;82.3;2.581216;0.609281
IGAC-CAL-C-68;5.006468;-75.437241;9.3;16.5;74.3;2.080392;0.573884
IGAC-CAL-PC-1;4.841631;-75.364388;8.1;17.8;74.1;2.212922;0.784682
IGAC-CAL-PC-10;5.336950;-75.453181;39.5;31.3;29.2;-0.302013;-0.232530
IGAC-CAL-PC-11;5.340768;-75.431773;21.4;34.1;44.5;0.730665;0.466100
IGAC-CAL-PC-13;5.379784;-75.495532;22.0;38.2;39.7;0.588657;0.550508
IGAC-CAL-PC-14;5.411915;-75.471544;30.7;32.9;36.4;0.170890;0.069399
IGAC-CAL-PC-15;5.443924;-75.480630;17.5;38.7;43.8;0.917068;0.791509
IGAC-CAL-PC-16;5.724356;-75.587936;16.3;24.1;59.5;1.293636;0.389893
IGAC-CAL-PC-17;5.548189;-75.546880;15.6;15.7;68.7;1.480361;0.002943
IGAC-CAL-PC-18;5.192943;-75.556118;30.0;27.1;42.9;0.359529;-0.101157
IGAC-CAL-PC-19;5.475500;-75.637491;19.5;35.5;45.0;0.835515;0.598478
IGAC-CAL-PC-20;5.474399;-75.691888;33.2;24.3;42.5;0.246034;-0.314348
IGAC-CAL-PC-21;5.370372;-75.670460;37.7;39.4;22.8;-0.502254;0.043945
IGAC-CAL-PC-22;5.413867;-75.677889;39.6;31.6;28.8;-0.316640;-0.224935
IGAC-CAL-PC-23;5.562516;-74.748825;31.9;31.8;36.3;0.129185;-0.005213
IGAC-CAL-PC-24;5.569710;-74.767738;7.5;10.0;82.5;2.396349;0.286265
IGAC-CAL-PC-25;5.584678;-74.820571;37.3;15.9;46.8;0.228911;-0.850339
IGAC-CAL-PC-26;5.564198;-74.848452;24.5;13.6;61.9;0.924872;-0.591729
IGAC-CAL-PC-27;5.555751;-74.974887;5.5;18.0;76.5;2.627422;1.181590
IGAC-CAL-PC-29;5.530696;-75.039659;2.0;13.2;84.7;3.730585;1.874203
IGAC-CAL-PC-3;5.043851;-75.381569;8.4;11.2;80.4;2.264254;0.292696
IGAC-CAL-PC-31;5.295401;-74.758294;5.4;16.2;78.4;2.674957;1.094626
IGAC-CAL-PC-32;5.357937;-74.730899;15.4;14.4;70.3;1.521333;-0.067081
IGAC-CAL-PC-33;5.422344;-75.113881;2.9;24.9;72.1;3.206222;2.143857
IGAC-CAL-PC-34;5.417182;-75.143570;2.0;26.8;71.2;3.571920;2.596386
IGAC-CAL-PC-35;5.373721;-75.066105;6.0;28.0;66.0;2.397895;1.540445
IGAC-CAL-PC-36;5.360436;-75.101178;19.7;40.0;40.3;0.713266;0.706027
IGAC-CAL-PC-37;5.231139;-75.226283;2.0;18.0;80.0;3.688879;2.197225
IGAC-CAL-PC-4;4.985488;-75.488729;4.0;18.8;77.2;2.968361;1.557741
IGAC-CAL-PC-5;4.991586;-75.637753;4.0;26.5;69.5;2.861204;1.899088
IGAC-CAL-PC-6;4.944424;-75.355643;3.4;27.0;69.5;3.011463;2.067015
IGAC-CAL-PC-8;5.353853;-75.296269;5.4;24.7;69.9;2.568051;1.528224
IGAC-CAL-PC-9;5.375884;-75.424325;8.8;28.3;62.9;1.969774;1.172273
IGAC-CAL-TM-110;5.344244;-74.869169;16.0;18.5;65.5;1.408763;0.147652
IGAC-CAL-TM-113;5.316912;-74.896395;18.2;44.1;37.7;0.727254;0.883722
IGAC-CAL-TM-116;5.530689;-74.709481;35.0;29.2;35.8;0.021078;-0.182349
IGAC-CAQ-018;2.352992;-74.893951;33.0;57.2;9.7;-1.222945;0.549458
IGAC-CAQ-055;2.712194;-75.061263;77.4;4.4;18.2;-1.445986;-2.866367
IGAC-CAQ-056;2.668945;-75.089440;30.8;30.5;38.6;0.225936;-0.010244
IGAC-CAQ-059;2.729347;-74.962471;48.3;21.9;29.9;-0.479497;-0.792107
IGAC-CAQ-073;1.712283;-75.616134;60.5;25.1;14.4;-1.433888;-0.881589
IGAC-CAQ-076;1.629673;-75.630540;24.8;51.2;24.0;-0.034890;0.722961
IGAC-CAQ-078;1.493014;-75.750649;28.3;33.6;38.2;0.300802;0.172619
IGAC-CAQ-141;1.455214;-75.814346;30.5;46.6;22.8;-0.290534;0.422619
IGAC-CAQ-142;2.683990;-75.108353;10.5;30.9;58.5;1.716652;1.078749
IGAC-CAQ-145;2.330199;-74.751181;83.5;6.5;10.0;-2.125112;-2.555473
IGAC-CAQ-149;1.879213;-75.679025;70.5;14.2;15.2;-1.532674;-1.600596
IGAC-CAQ-CQ-01;1.228969;-76.053903;73.9;14.3;11.9;-1.827565;-1.643663
IGAC-CAQ-CQ-02;1.222984;-76.064730;36.2;31.0;32.8;-0.096752;-0.152835
IGAC-CAQ-CQ-03;1.226333;-76.099300;27.3;44.4;28.3;0.035975;0.486353
IGAC-CAQ-CQ-04;1.067414;-76.086758;34.8;14.4;50.8;0.377003;-0.881812
IGAC-CAQ-CQ-05;1.210028;-76.078081;55.6;18.6;25.9;-0.764648;-1.096658
IGAC-CAQ-CQ-06;1.135381;-76.171089;23.1;43.5;33.4;0.369605;0.631698
IGAC-CAQ-CQ-07;1.134325;-76.170600;19.0;45.5;35.5;0.626400;0.875627
IGAC-CAQ-CQ-08;1.154394;-76.123928;38.4;35.3;26.3;-0.379368;-0.086168
IGAC-CAQ-CQ-10;1.362928;-75.990275;30.7;47.8;21.4;-0.360224;0.442330
IGAC-CAQ-CQ-11;1.244853;-75.888417;10.5;53.7;35.8;1.229484;1.635088
IGAC-CAQ-CQ-13;1.301167;-75.874667;43.4;40.8;15.8;-1.012278;-0.063710
IGAC-CAQ-CQ-134;1.279236;-75.202917;10.1;50.9;39.0;1.350001;1.616264
IGAC-CAQ-CQ-135;1.394931;-75.337681;17.2;36.1;46.7;1.000688;0.742048
IGAC-CAQ-CQ-18;0.683000;-75.234325;57.1;17.9;25.0;-0.824016;-1.160649
IGAC-CAQ-CQ-19;0.632286;-75.210925;60.5;27.0;12.6;-1.572446;-0.807693
IGAC-CAQ-CQ-21;1.228542;-76.056444;24.8;30.6;44.6;0.585470;0.208756
IGAC-CAQ-CQ-23;1.472283;-75.860094;55.2;20.0;24.8;-0.799610;-1.016037
IGAC-CAQ-CQ-25;1.067542;-76.087328;8.9;28.5;62.5;1.945347;1.161226
IGAC-CAQ-CQ-27;1.135339;-76.171628;16.4;42.2;41.4;0.927469;0.944407
IGAC-CAQ-CQ-28;1.144497;-76.165033;27.5;49.5;23.0;-0.177275;0.589555
IGAC-CAQ-CQ-29;1.155056;-76.125042;55.5;25.4;19.1;-1.068116;-0.780406
IGAC-CAQ-CQ-30;1.171614;-76.154406;34.7;41.6;23.8;-0.378428;0.181234
IGAC-CAQ-CQ-31;1.345167;-75.984494;30.4;56.6;13.0;-0.845950;0.621998
IGAC-CAQ-CQ-33;1.278008;-75.872453;33.5;50.3;16.2;-0.729988;0.405925
IGAC-CAQ-CQ-34;1.276375;-75.872772;32.9;55.8;11.3;-1.069636;0.529209
IGAC-CAQ-CQ-41;1.241883;-74.757817;36.3;27.6;36.1;-0.006070;-0.273164
IGAC-CAQ-CQ-42;1.210722;-74.792378;4.6;39.9;55.5;2.494420;2.165543
IGAC-CAQ-CQ-43;1.208525;-74.763878;25.2;44.9;30.0;0.175003;0.578568
IGAC-CAQ-CQ-44;1.011156;-74.641358;87.3;7.4;5.3;-2.797976;-2.467292
IGAC-CAQ-CQ-45;0.998978;-74.702475;72.5;12.7;14.8;-1.589859;-1.740517
IGAC-CAQ-CQ-49;-0.247086;-72.423894;45.6;15.4;39.0;-0.158280;-1.085657
IGAC-CAQ-CQ-50;-0.571531;-72.402917;69.6;6.5;23.9;-1.068208;-2.375097
IGAC-CAQ-CQ-51;-0.592631;-72.399731;84.0;4.0;12.0;-1.945910;-3.044522
IGAC-CAQ-CQ-52;1.362567;-74.948033;31.0;28.4;40.6;0.270672;-0.087520
IGAC-CAQ-CQ-53;2.229803;-74.891603;87.2;6.8;6.0;-2.672039;-2.550355
IGAC-CAQ-CQ-55;2.015672;-75.001808;41.0;50.3;8.7;-1.548477;0.203343
IGAC-CAQ-CQ-56;1.914533;-75.190842;75.8;6.1;18.1;-1.432186;-2.519810
IGAC-CAQ-CQ-61;1.239311;-74.756072;48.0;28.3;23.7;-0.707065;-0.529701
IGAC-CAQ-CQ-63;1.201278;-74.756803;49.5;26.6;24.0;-0.723539;-0.621657
IGAC-CAQ-CQ-64;1.214939;-74.773625;57.6;23.1;19.3;-1.091051;-0.915655
IGAC-CAQ-CQ-72;2.222525;-74.873481;55.8;30.7;13.4;-1.425292;-0.597112
IGAC-CAQ-CQ-73;2.230211;-74.891494;58.2;30.0;11.8;-1.599614;-0.661618
IGAC-CAQ-CQ-75;2.021297;-75.002869;64.9;20.7;14.4;-1.506685;-1.143627
IGAC-CAQ-CQ-76;1.912417;-75.186547;87.0;8.0;5.0;-2.848912;-2.392455
IGAC-CAQ-T-201;1.131967;-76.096814;28.1;41.5;30.4;0.080248;0.388994
IGAC-CAQ-T-202;1.169340;-76.139723;39.5;33.3;27.2;-0.372975;-0.170278
IGAC-CAQ-T-204;1.323019;-75.967919;30.9;53.8;15.4;-0.697034;0.555302
IGAC-CAQ-T-206;1.606566;-75.479875;73.6;8.4;18.0;-1.408706;-2.166761
IGAC-CAQ-T-207;1.666570;-75.289367;62.9;24.9;12.2;-1.640301;-0.927267
IGAC-CAQ-T-221;1.142335;-76.161639;22.6;50.5;26.9;0.172445;0.804659
IGAC-CAQ-T-223;1.509543;-75.865878;39.0;40.9;20.1;-0.662058;0.048777
IGAC-CAQ-T-224;1.141300;-75.684279;19.5;43.5;37.0;0.642677;0.802493
IGAC-CAQ-T-225;1.104871;-75.687073;22.6;49.4;28.0;0.215415;0.784283
IGAC-CAQ-T-227;1.861268;-75.663641;53.0;20.5;26.5;-0.692058;-0.946859
IGAC-CAQ-T-230;1.520212;-75.338349;25.7;52.6;21.7;-0.170500;0.714338
IGAC-CAQ-T-232;1.844368;-75.253796;44.4;42.7;13.0;-1.228605;-0.039380
IGAC-CAQ-T-233;1.849710;-75.205421;46.0;31.7;22.4;-0.719730;-0.372596
IGAC-CAQ-T-234;2.346880;-74.733319;65.5;7.5;27.1;-0.883525;-2.170711
IGAC-CAQ-T-237;2.289076;-74.943951;47.8;31.7;20.5;-0.848339;-0.412428
IGAC-CAQ-T-238;2.164346;-74.929592;20.0;55.7;24.3;0.196331;1.026258
IGAC-CAQ-T-241;1.163165;-76.180300;12.9;71.5;15.7;0.198176;1.715553
IGAC-CAQ-T-243;1.202367;-76.205668;39.3;34.4;26.3;-0.403053;-0.135058
IGAC-CAQ-T-244;1.448737;-75.872053;29.0;52.4;18.6;-0.442066;0.593831
IGAC-CAQ-T-245;1.505917;-75.873346;51.2;30.9;17.9;-1.052655;-0.505903
IGAC-CAQ-T-246;1.746333;-75.765122;63.4;18.3;18.3;-1.241701;-1.241701
IGAC-CAQ-T-247;1.726532;-75.635044;33.0;53.4;13.7;-0.879881;0.482182
IGAC-CAQ-T-250;1.645865;-75.159082;16.8;40.0;43.2;0.944441;0.866347
IGAC-CAQ-T-256;2.698461;-75.099237;48.1;26.1;25.7;-0.626296;-0.611927
IGAC-CAQ-T-257;2.752286;-74.987299;59.2;24.5;16.3;-1.290138;-0.883607
IGAC-CAS-A-88;6.071015;-72.328703;7.6;10.6;81.8;2.373230;0.326385
IGAC-CAS-C-06;4.712891;-71.502154;61.7;26.2;12.1;-1.629092;-0.854420
IGAC-CAS-C-12;6.064511;-72.329859;28.3;32.8;38.9;0.317515;0.145582
IGAC-CAS-C-15;6.084745;-72.266161;24.9;34.1;41.1;0.501612;0.315028
IGAC-CAS-C-17;5.864612;-72.157832;26.8;4.9;68.3;0.933809;-1.697040
IGAC-CAS-C-18;5.863272;-72.175946;18.0;25.3;56.7;1.146958;0.341428
IGAC-CAS-C-35;5.798052;-72.147353;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-38;5.662426;-72.076736;48.2;17.9;33.9;-0.353418;-0.993261
IGAC-CAS-C-49;5.349099;-72.369212;18.0;10.0;72.0;1.386294;-0.587787
IGAC-CAS-C-60;4.415084;-72.806303;55.1;40.9;4.0;-2.626469;-0.297453
IGAC-CAS-C-65;4.630009;-72.876248;7.7;10.0;82.3;2.373908;0.271070
IGAC-CAS-C-66;4.644428;-72.853075;6.4;12.8;80.8;2.541320;0.701478
IGAC-CAS-C-71;5.223486;-72.861150;50.0;29.3;20.7;-0.882181;-0.534230
IGAC-CAS-C-87;4.858585;-72.868704;8.2;4.0;87.7;2.364460;-0.715689
IGAC-CAS-C-89;4.440681;-72.693340;15.3;71.6;13.1;-0.156657;1.540149
IGAC-CAS-C-97;4.806090;-72.786608;7.7;18.0;74.3;2.271398;0.853237
IGAC-CAS-CN-02;4.331667;-72.704694;51.0;32.6;16.4;-1.137092;-0.446532
IGAC-CAS-CN-06;4.705083;-72.912167;18.2;22.1;59.7;1.187214;0.191875
IGAC-CAS-CN-07;4.608917;-72.898222;19.9;8.1;72.0;1.287546;-0.896377
IGAC-CAS-CN-10;4.878711;-73.024617;25.4;49.7;24.9;-0.021209;0.672406
IGAC-CAS-CN-101;5.846183;-72.159564;28.8;23.2;48.0;0.509072;-0.218538
IGAC-CAS-CN-102;5.752756;-71.631427;3.6;8.1;88.3;3.197888;0.802504
IGAC-CAS-CN-104;5.972228;-71.099369;7.6;3.8;88.6;2.453982;-0.693147
IGAC-CAS-CN-105;5.969097;-71.100614;3.8;9.4;86.8;3.141481;0.918438
IGAC-CAS-CN-11;4.831194;-72.816861;15.9;16.8;67.3;1.445297;0.056605
IGAC-CAS-CN-121;5.734589;-72.102534;18.4;17.3;64.4;1.254531;-0.060705
IGAC-CAS-CN-122;5.848699;-72.106195;42.5;49.9;7.6;-1.719265;0.161603
IGAC-CAS-CN-123;5.842756;-71.927120;21.0;22.6;56.4;0.986862;0.071694
IGAC-CAS-CN-125;5.781146;-71.955085;29.8;33.4;36.8;0.212641;0.116745
IGAC-CAS-CN-126;5.813517;-71.902267;14.6;10.6;74.7;1.630137;-0.318759
IGAC-CAS-CN-127;5.708523;-70.947097;15.0;27.4;57.5;1.341699;0.600960
IGAC-CAS-CN-22;4.469889;-72.743361;6.6;11.6;81.8;2.519247;0.568639
IGAC-CAS-CN-25;4.935059;-72.933167;30.2;38.9;30.8;0.019892;0.253221
IGAC-CAS-CN-26;4.957645;-72.930911;25.8;28.0;46.2;0.584367;0.082520
IGAC-CAS-CN-27;5.003270;-72.826856;28.3;24.3;47.4;0.515760;-0.152385
IGAC-CAS-CN-31;4.745086;-72.893966;30.0;17.7;52.2;0.553261;-0.526755
IGAC-CAS-CN-32;4.562788;-72.823912;34.5;43.5;22.0;-0.450249;0.231478
IGAC-CAS-CN-42;5.200797;-72.627657;16.6;28.4;55.0;1.197946;0.539120
IGAC-CAS-CN-43;5.201886;-72.521200;30.6;29.6;39.8;0.263164;-0.031968
IGAC-CAS-CN-44;5.162353;-72.374800;12.4;19.6;68.0;1.701977;0.455479
IGAC-CAS-CN-45;5.469405;-72.266270;24.3;19.5;56.1;0.835792;-0.218790
IGAC-CAS-CN-47;4.736628;-72.323133;42.5;49.9;7.6;-1.717449;0.161325
IGAC-CAS-CN-49;5.105425;-72.091920;42.0;25.7;32.2;-0.264881;-0.490873
IGAC-CAS-CN-50;5.050775;-72.185015;26.3;29.9;43.8;0.511456;0.128081
IGAC-CAS-CN-51;5.474921;-72.181918;18.9;73.0;8.1;-0.846559;1.349728
IGAC-CAS-CN-54;5.107494;-72.133499;29.3;18.9;51.8;0.571526;-0.436978
IGAC-CAS-CN-55;5.285111;-72.348028;30.0;20.6;49.4;0.497157;-0.375784
IGAC-CAS-CN-56;5.053274;-72.449128;33.8;34.3;31.9;-0.056065;0.014064
IGAC-CAS-CN-61;5.470634;-72.428600;50.7;23.4;25.9;-0.673324;-0.770984
IGAC-CAS-CN-62;5.302793;-72.503325;27.2;36.9;35.9;0.278536;0.304390
IGAC-CAS-CN-64;5.163367;-72.373656;45.2;49.1;5.6;-2.080728;0.082659
IGAC-CAS-CN-66;5.370003;-72.427639;28.3;34.5;37.2;0.273447;0.198098
IGAC-CAS-CN-73;4.822765;-71.371652;24.3;26.0;49.7;0.714112;0.067993
IGAC-CAS-CN-81;5.902450;-71.977483;15.9;15.1;69.1;1.471388;-0.049281
IGAC-CAS-CN-82;5.860883;-71.934991;28.0;30.6;41.4;0.393138;0.089735
IGAC-CAS-CN-83;5.694714;-72.162611;28.0;26.2;45.9;0.495083;-0.067027
IGAC-CAS-CN-84;5.438030;-71.695653;46.4;50.3;3.3;-2.639100;0.082275
IGAC-CAS-CN-85;5.481623;-71.735120;19.0;36.6;44.4;0.845977;0.652624
IGAC-CAU-C-1;2.398790;-76.302932;14.9;27.1;58.0;1.357937;0.597838
IGAC-CAU-CA-01;3.139462;-77.366165;40.7;39.0;20.3;-0.698233;-0.042989
IGAC-CAU-CA-03;2.999533;-77.511739;40.2;33.9;25.9;-0.438378;-0.171384
IGAC-CAU-CA-04;1.029803;-76.363376;41.3;38.7;20.0;-0.724744;-0.065570
IGAC-CAU-CB-1;1.833220;-77.005407;30.0;24.0;46.0;0.427444;-0.223144
IGAC-CAU-CC-02;2.961629;-76.743063;61.0;15.7;23.3;-0.961519;-1.358670
IGAC-CAU-CC-03;2.966890;-76.443503;68.7;18.9;12.3;-1.719802;-1.288630
IGAC-CAU-CC-04;2.858875;-76.641579;46.3;24.3;29.3;-0.457764;-0.643479
IGAC-CAU-CC-06;2.558491;-76.251647;19.4;29.3;51.3;0.971266;0.411317
IGAC-CAU-CC-10;2.623681;-76.504452;32.1;24.8;43.0;0.291646;-0.258320
IGAC-CAU-CC-14;2.014977;-77.175318;15.4;30.6;54.0;1.257418;0.689843
IGAC-CAU-CC-15;2.378620;-76.798639;22.3;30.0;47.7;0.761159;0.294937
IGAC-CAU-CC-18;1.840676;-76.897938;40.0;15.9;44.0;0.095089;-0.923224
IGAC-CAU-CC-19;1.915158;-76.925666;39.5;16.5;44.0;0.107445;-0.876160
IGAC-CAU-CC-25;2.707212;-76.057046;36.9;26.1;37.1;0.006060;-0.347091
IGAC-CAU-CC-31;2.976944;-76.669167;41.5;21.5;36.9;-0.117480;-0.656662
IGAC-CAU-CC-32;2.977714;-76.670080;64.1;21.5;14.4;-1.490563;-1.092952
IGAC-CAU-CC-33;3.055205;-76.630997;46.5;27.3;26.2;-0.574171;-0.534760
IGAC-CAU-CC-35;3.002675;-76.610730;42.3;24.6;33.1;-0.243134;-0.541886
IGAC-CAU-CC-36;2.790998;-76.490367;39.3;26.8;33.9;-0.147451;-0.382473
IGAC-CAU-CC-37;2.832883;-76.515059;62.2;16.6;21.2;-1.078234;-1.320082
IGAC-CAU-CC-39;2.642541;-76.634181;13.5;40.6;45.9;1.223775;1.101078
