Lat,Long,Rain Yesterday,Rain Today,Landslide,Forest Percentage,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
7.29,-73.15,-0.5798638430304314,-0.56596212776163,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.44,-75.33,-0.68852583883103,-0.6645888478879004,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.41,-75.5,1.287146812088946,0.2340101577070072,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.27,-74.62,-0.5897422062850313,-0.6207547500540024,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.43,-77.38,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.11,-75.65,0.6055397475215543,-0.522128029927732,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,-75.73,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.58,-74.24,-0.115580770064237,0.12442491312226238,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.52,-75.0,0.002959588990961571,0.6285170382120885,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.08,-76.03,-0.68852583883103,-0.6536303234294258,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.33,-72.95,-0.29339130864703483,1.1545262122188635,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.67,-73.02,0.052351405263960975,1.9216229243120775,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.08,-74.7,0.6746882903037535,-0.6097962255955279,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.48,-75.17,-0.32302639841083447,0.2340101577070072,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.73,-77.59,0.8524988288865513,0.9243971985908997,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.44,-75.46,0.22028358059215886,0.35455392675022646,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,-75.9,0.28943212337435814,-0.7412985190972218,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.81,-76.19,0.8524988288865513,-0.08378705158875281,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.7,-73.36,0.47712102521175587,-0.6207547500540024,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.61,-75.25,0.793228649358952,0.9243971985908997,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.03,-73.38,0.5067561149755554,0.11346638866378794,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.95,-76.18,-0.5699854797758315,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.18,-75.51,-0.4316883942114332,-0.5988377011370535,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.71,-75.19,-0.09582404355503724,1.110692114384966,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.44,-75.33,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.81,-76.19,-0.441566757466033,-0.3139160652167169,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.63,-74.11,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.67,-73.02,-0.2637562188832352,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39,-75.11,0.002959588990961571,-0.5330865543862066,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
