profile_identifier;latitude;longitude;clay.0.5.cm;silt.0.5.cm;sand.0.5.cm;trans_1.0.5.cm;trans_2.0.5.cm
IGAC-GUV-G-05;2.534527;-72.651182;31.2;22.0;46.8;0.405928;-0.350229
IGAC-GUV-G-06;2.371589;-72.642727;22.9;21.5;55.5;0.884367;-0.063409
IGAC-GUV-G-08;2.495467;-72.539282;42.0;33.5;24.5;-0.540528;-0.227927
IGAC-GUV-G-09;2.073444;-72.106383;35.8;43.9;20.3;-0.566818;0.204774
IGAC-GUV-G-10;1.959002;-72.657640;15.5;38.0;46.6;1.101817;0.897479
IGAC-GUV-G-11;2.038058;-72.645948;65.5;19.7;14.8;-1.486394;-1.204312
IGAC-GUV-G-13;2.496601;-72.662448;11.5;26.4;62.1;1.682440;0.825225
IGAC-GUV-G-14;2.520815;-72.655512;10.1;17.5;72.4;1.973501;0.552410
IGAC-GUV-G-15;2.541187;-72.686492;12.6;25.2;62.2;1.600628;0.696838
IGAC-GUV-G-16;2.563968;-72.632191;17.9;24.9;57.2;1.159921;0.329284
IGAC-GUV-G-17;2.527908;-72.708260;5.5;15.6;78.8;2.657549;1.040304
IGAC-GUV-G-19;2.550071;-72.606993;21.4;27.7;50.9;0.867015;0.260639
IGAC-GUV-G-20;2.544404;-72.600581;6.2;21.9;71.9;2.453250;1.263487
IGAC-GUV-G-21;2.548706;-72.600264;16.1;35.1;48.8;1.110858;0.781658
IGAC-GUV-G-22;2.489588;-72.667671;3.2;16.2;80.6;3.220911;1.615540
IGAC-GUV-G-23;2.497023;-72.654149;16.6;29.5;53.9;1.179742;0.575038
IGAC-GUV-G-24;2.546266;-72.648338;25.7;55.9;18.4;-0.332103;0.779428
IGAC-GUV-G-25;2.218027;-72.625568;19.7;23.9;56.4;1.049939;0.189500
IGAC-GUV-G-26;2.324991;-72.617208;57.9;33.2;8.9;-1.873639;-0.557173
IGAC-GUV-G-27;2.462894;-72.612067;9.8;45.5;44.7;1.523379;1.540075
IGAC-GUV-G-28;2.463421;-72.625402;36.9;15.2;47.9;0.260465;-0.886716
IGAC-GUV-G-29;2.423307;-72.721046;12.8;64.2;23.0;0.584449;1.609389
IGAC-GUV-G-30;2.427350;-72.603354;25.9;19.9;54.2;0.736210;-0.266260
IGAC-GUV-G-31;2.481195;-72.584946;36.4;23.6;39.9;0.091094;-0.433672
IGAC-GUV-G-33;2.458510;-72.554080;47.1;16.1;36.9;-0.243679;-1.075174
IGAC-GUV-G-34;2.178258;-72.649135;63.0;24.1;12.9;-1.585785;-0.959134
IGAC-GUV-G-36;2.108285;-72.640086;55.8;27.2;17.0;-1.186422;-0.718380
IGAC-GUV-G-39;2.602457;-72.707688;0.5;0.3;99.2;5.361794;-0.301602
IGAC-GUV-G-40;2.596598;-72.674972;54.2;38.0;7.8;-1.940348;-0.356361
IGAC-GUV-G-41;2.556234;-72.613287;6.5;15.0;78.5;2.486028;0.831872
IGAC-GUV-G-42;2.294440;-72.750794;50.8;32.1;17.1;-1.089792;-0.461371
IGAC-GUV-GN-49;1.428484;-72.848816;4.4;9.4;86.2;2.964247;0.744346
IGAC-GUV-GV-01;1.950447;-72.664637;38.2;24.8;36.9;-0.034558;-0.430664
IGAC-GUV-GV-02;1.974052;-72.433379;55.3;20.9;23.9;-0.839921;-0.973942
IGAC-GUV-GV-03;1.955105;-72.485222;48.2;27.2;24.5;-0.676047;-0.571526
IGAC-GUV-GV-04;2.074483;-72.510664;49.1;19.0;31.9;-0.431413;-0.951332
IGAC-GUV-GV-05;2.079794;-72.510307;52.3;22.2;25.5;-0.716832;-0.856205
IGAC-GUV-GV-06;2.671928;-72.292642;10.9;65.0;24.1;0.796872;1.788675
IGAC-GUV-GV-07;2.020845;-72.640214;25.1;48.4;26.5;0.051945;0.655968
IGAC-GUV-GV-08;1.966564;-72.634162;40.0;18.0;41.9;0.047428;-0.796256
IGAC-GUV-GV-09;1.965436;-72.610803;24.5;28.9;46.6;0.642276;0.164428
IGAC-GUV-GV-10;1.971972;-72.656897;31.3;28.6;40.1;0.248377;-0.087810
IGAC-GUV-GV-11;2.154944;-72.647750;47.4;23.0;29.7;-0.467824;-0.724571
IGAC-GUV-GV-12;2.553547;-72.469797;42.7;41.7;15.7;-1.001667;-0.023733
IGAC-GUV-GV-13;2.521389;-72.537289;45.7;25.5;28.8;-0.461196;-0.581562
IGAC-GUV-GV-14;2.544902;-72.597152;40.6;24.5;35.0;-0.147661;-0.505734
IGAC-GUV-GV-15;2.457398;-72.948248;10.1;46.7;43.2;1.451922;1.530452
IGAC-GUV-GV-16;2.598071;-72.579456;21.9;29.8;48.3;0.790388;0.306189
IGAC-GUV-GV-17;1.547344;-72.030153;39.0;20.2;40.8;0.043292;-0.657808
IGAC-GUV-GV-18;1.547740;-72.020093;67.4;8.2;24.4;-1.015321;-2.103714
IGAC-GUV-GV-19;1.512325;-71.881500;61.1;18.1;20.8;-1.078811;-1.218950
IGAC-GUV-GV-20;1.365771;-71.939581;48.9;20.3;30.8;-0.462180;-0.878501
IGAC-GUV-GV-21;1.356036;-71.932147;16.0;16.1;67.9;1.445594;0.008556
IGAC-GUV-GV-26;2.177416;-72.644476;53.0;28.7;18.3;-1.062466;-0.611937
IGAC-GUV-GV-27;2.371446;-72.627745;25.8;33.5;40.7;0.454365;0.261654
IGAC-GUV-GV-28;2.210916;-72.739441;1.7;4.2;94.1;4.017020;0.917810
IGAC-GUV-GV-29;2.222721;-72.601336;34.1;35.3;30.6;-0.105890;0.036054
IGAC-GUV-GV-30;2.336338;-72.758166;26.9;26.5;46.6;0.550752;-0.015976
IGAC-GUV-GV-31;2.285767;-72.448943;24.2;27.0;48.8;0.700949;0.110418
IGAC-GUV-GV-32;2.503784;-72.641481;6.8;10.2;83.0;2.503658;0.407811
IGAC-GUV-GV-33;2.467311;-72.711137;3.5;9.9;86.6;3.205867;1.041701
IGAC-GUV-GV-34;2.447849;-72.744383;35.7;19.0;45.3;0.240421;-0.629985
IGAC-GUV-GV-35;2.719796;-72.281028;28.0;47.3;24.7;-0.126439;0.524700
IGAC-GUV-GV-36;2.663235;-72.225267;17.8;51.5;30.7;0.542478;1.060945
IGAC-GUV-GV-37;2.594855;-72.405007;18.1;50.8;31.1;0.542292;1.033237
IGAC-GUV-GV-38;2.585529;-72.576917;20.2;24.2;55.7;1.014025;0.179486
IGAC-GUV-GV-39;2.460293;-72.935926;20.2;34.5;45.4;0.811227;0.536159
IGAC-GUV-GV-40;2.640580;-72.524687;19.7;50.9;29.4;0.403418;0.951829
IGAC-GUV-GV-41;2.670085;-72.190441;20.5;54.7;24.8;0.187460;0.980388
IGAC-GUV-GV-42;2.590835;-72.638255;27.6;31.5;40.9;0.390703;0.130117
IGAC-GUV-GV-43;1.549474;-72.013837;51.2;10.2;38.6;-0.284271;-1.612481
IGAC-GUV-GV-44;1.560816;-71.940488;62.1;12.4;25.5;-0.889723;-1.609321
IGAC-GUV-GV-45;1.438149;-71.892221;15.5;22.7;61.8;1.383756;0.381605
IGAC-GUV-GV-46;1.376710;-71.931333;38.4;20.5;41.1;0.066020;-0.627740
IGAC-GUV-GV-47;1.203447;-71.959671;14.2;26.0;59.8;1.438261;0.605251
IGAC-GUV-GV-48;1.192259;-71.956772;37.5;34.7;27.8;-0.298476;-0.075832
IGAC-GUV-GV-51;2.069041;-72.501200;49.7;27.0;23.4;-0.754552;-0.609859
IGAC-GUV-GV-52;1.965467;-72.569872;55.8;27.4;16.8;-1.198648;-0.712613
IGAC-GUV-GV-53;1.930676;-72.605253;21.4;28.2;50.4;0.856913;0.274179
IGAC-GUV-GV-54;2.209472;-72.683068;15.1;26.8;58.1;1.347001;0.575775
IGAC-GUV-GV-55;2.336858;-72.625180;53.6;25.5;20.9;-0.943664;-0.742403
IGAC-GUV-GV-56;2.253409;-72.707619;3.6;5.9;90.5;3.237277;0.510877
IGAC-GUV-GV-57;2.290146;-72.592063;34.3;30.1;35.6;0.035012;-0.131884
IGAC-GUV-GV-58;2.326363;-72.722985;40.6;21.3;38.1;-0.061954;-0.643023
IGAC-GUV-GV-59;2.342978;-72.648810;42.4;49.0;8.6;-1.595663;0.144137
IGAC-GUV-GV-60;2.520319;-72.639100;50.7;21.0;28.3;-0.584308;-0.881570
IGAC-GUV-GV-61;2.487294;-72.421184;62.6;18.7;18.7;-1.205994;-1.207871
IGAC-GUV-GV-62;2.713201;-72.280913;24.3;50.3;25.3;0.039999;0.726967
IGAC-GUV-GV-63;2.684949;-72.219826;6.1;49.2;44.7;1.984172;2.081057
IGAC-GUV-GV-64;2.552133;-72.463442;45.4;24.3;30.4;-0.401422;-0.625173
IGAC-GUV-GV-65;2.582680;-72.582535;17.8;13.7;68.5;1.346351;-0.265941
IGAC-GUV-GV-66;2.522857;-72.620241;23.8;16.6;59.7;0.921208;-0.360214
IGAC-GUV-GV-67;2.464677;-72.926168;24.6;49.4;26.0;0.056582;0.697051
IGAC-GUV-GV-68;2.608357;-72.557101;43.8;44.9;11.3;-1.354037;0.026947
IGAC-GUV-GV-69;2.670216;-72.217564;3.8;20.3;76.0;2.996214;1.674412
IGAC-GUV-GV-70;2.533651;-72.682443;10.4;21.2;68.4;1.879140;0.708891
IGAC-GUV-GV-71;1.329660;-71.948717;45.4;24.8;29.8;-0.420229;-0.602505
IGAC-GUV-GV-72;1.323432;-71.943063;39.9;20.8;39.3;-0.015975;-0.654371
IGAC-GUV-GV-76;1.930273;-72.704086;59.8;17.1;23.1;-0.950186;-1.250777
IGAC-GUV-GV-77;1.966110;-72.459950;23.4;22.6;54.0;0.834048;-0.035562
IGAC-GUV-GV-78;1.960816;-72.564479;7.1;22.7;70.2;2.292998;1.164909
IGAC-GUV-GV-79;1.943687;-72.606631;27.2;32.3;40.5;0.398075;0.173440
IGAC-GUV-GV-80;2.357649;-72.641648;23.7;34.6;41.7;0.565223;0.380198
IGAC-GUV-GV-81;2.270609;-72.708362;22.7;19.3;58.0;0.938709;-0.159008
IGAC-GUV-GV-82;2.243788;-72.525532;28.5;31.3;40.2;0.345275;0.093844
IGAC-GUV-GV-83;2.348650;-72.699411;31.7;38.7;29.6;-0.067158;0.201809
IGAC-GUV-GV-84;2.512424;-72.713777;7.8;9.8;82.4;2.355659;0.226511
IGAC-GUV-GV-85;2.472528;-72.693778;12.0;10.0;78.0;1.871802;-0.182322
IGAC-GUV-GV-86;2.603140;-72.645018;28.6;57.1;14.4;-0.686989;0.692156
IGAC-GUV-GV-87;2.731615;-72.276071;47.6;36.8;15.5;-1.120247;-0.257985
IGAC-GUV-GV-88;2.688653;-72.286406;14.2;55.2;30.6;0.769634;1.359711
IGAC-GUV-GV-89;1.346525;-71.944207;26.7;38.3;35.0;0.271450;0.361523
IGAC-GUV-GV-90;1.341987;-71.946618;51.6;17.1;31.3;-0.498152;-1.106651
IGAC-GUV-IN-07;2.127036;-71.186121;5.8;7.9;86.4;2.706604;0.312823
IGAC-GUV-IN-12;2.257163;-71.749249;37.2;20.6;42.3;0.129750;-0.591964
IGAC-GUV-PR-63;1.347642;-72.192910;9.8;27.9;62.3;1.848254;1.045667
IGAC-GUV-SJ-23;2.833046;-71.009667;8.5;18.9;72.7;2.150177;0.801404
IGAC-GUV-SJ-28;2.914996;-71.317905;43.5;21.7;34.8;-0.222973;-0.693310
IGAC-GUV-UN-14;1.529862;-72.290063;31.6;28.7;39.7;0.230263;-0.095288
IGAC-GUV-VA-26;1.021389;-69.950000;21.2;12.3;66.5;1.142470;-0.545356
IGAC-GUV-VA-28;0.827293;-71.530970;9.2;39.9;50.9;1.710510;1.465700
IGAC-GUV-VA-29;0.950000;-70.042500;31.5;9.9;58.7;0.623583;-1.158549
IGAC-GUV-VA-32;1.034051;-70.586315;14.8;8.0;77.2;1.651210;-0.615657
IGAC-GUV-VA-36;1.287778;-70.165278;12.2;6.5;81.3;1.897923;-0.629196
IGAC-HUI-CC-55;2.327871;-76.396877;71.7;4.0;24.3;-1.081797;-2.879068
IGAC-HUI-CH-03;2.694108;-75.328730;73.3;10.3;16.4;-1.498410;-1.961879
IGAC-HUI-CH-21;2.674108;-75.388039;38.5;17.0;44.5;0.144751;-0.819719
IGAC-HUI-HL-01;2.079936;-75.927438;12.7;54.6;32.8;0.950882;1.460341
IGAC-HUI-HL-02;1.792528;-76.065972;17.3;34.6;48.1;1.021878;0.694268
IGAC-HUI-HL-03;1.886278;-76.070111;74.2;20.6;5.2;-2.657740;-1.284302
IGAC-HUI-HL-04;1.905861;-76.399917;69.4;7.3;23.4;-1.087146;-2.258226
IGAC-HUI-HL-05;1.949028;-75.796833;42.1;16.8;41.1;-0.024770;-0.915503
IGAC-HUI-HL-06;1.956833;-75.798806;17.9;30.5;51.6;1.061396;0.534438
IGAC-HUI-HL-07;2.339404;-76.013429;42.0;23.5;34.4;-0.199543;-0.579741
IGAC-HUI-HL-09;2.110334;-76.094152;43.9;13.4;42.7;-0.026408;-1.189745
IGAC-HUI-HL-10;2.238081;-76.270411;84.7;3.9;11.5;-1.999621;-3.087911
IGAC-HUI-HL-11;2.153694;-76.147556;75.7;7.8;16.6;-1.519161;-2.278539
IGAC-HUI-HL-12;2.464778;-75.713722;48.1;24.0;27.9;-0.543486;-0.694564
IGAC-HUI-HL-14;2.654056;-75.605194;20.2;50.0;29.8;0.387794;0.904238
IGAC-HUI-HL-15;2.646138;-75.545225;38.3;34.8;27.0;-0.348403;-0.095984
IGAC-HUI-HL-17;3.281222;-75.128278;56.4;26.1;17.5;-1.171974;-0.772677
IGAC-HUI-HL-18;2.983028;-75.492861;59.8;12.2;28.0;-0.758801;-1.589570
IGAC-HUI-HL-19;2.959056;-75.485500;43.8;36.6;19.6;-0.804104;-0.179586
IGAC-HUI-HL-21;1.999333;-75.912167;33.8;34.3;31.9;-0.057069;0.014814
IGAC-HUI-HL-22;1.783001;-75.766049;60.9;12.5;26.5;-0.830840;-1.582151
IGAC-HUI-HL-23;1.857556;-76.242361;39.7;36.8;23.5;-0.523657;-0.075474
IGAC-HUI-HL-24;1.849835;-76.197243;65.0;9.7;25.3;-0.944377;-1.897069
IGAC-HUI-HL-25;2.108722;-75.815361;65.3;21.7;13.0;-1.613767;-1.104177
IGAC-HUI-HL-27;2.799225;-75.723587;58.7;17.2;24.2;-0.887061;-1.228013
IGAC-HUI-HL-28;2.195750;-75.946528;23.6;37.8;38.5;0.490317;0.472063
IGAC-HUI-HL-29;2.211222;-76.261740;78.6;2.4;19.0;-1.422322;-3.473611
IGAC-HUI-HL-30;2.269775;-76.285311;51.1;5.7;43.2;-0.167944;-2.193318
IGAC-HUI-HL-31;2.276534;-76.324473;61.5;2.6;36.0;-0.536660;-3.178369
IGAC-HUI-HL-32;2.472012;-75.695924;39.3;27.7;32.9;-0.177525;-0.349699
IGAC-HUI-HL-34;2.431230;-75.717000;46.0;32.4;21.6;-0.755948;-0.350483
IGAC-HUI-HL-35;2.960917;-75.314972;75.1;12.6;12.3;-1.809728;-1.782144
IGAC-HUI-HL-36;2.442850;-75.649188;12.1;39.3;48.6;1.391585;1.178625
IGAC-HUI-HL-37;2.723611;-75.475944;47.1;30.3;22.6;-0.733769;-0.442721
IGAC-HUI-HL-39;3.224387;-75.008393;25.0;46.2;28.8;0.140673;0.614154
IGAC-HUI-HL-40;3.082778;-75.138556;85.1;7.2;7.7;-2.396842;-2.474735
IGAC-HUI-HL-41;1.872650;-76.231504;74.5;8.2;17.3;-1.460093;-2.206665
IGAC-HUI-HL-42;1.971361;-76.305944;72.2;4.6;23.2;-1.132706;-2.755608
IGAC-HUI-HL-43;2.231611;-75.672639;51.5;25.7;22.8;-0.817276;-0.694336
IGAC-HUI-HL-44;2.226431;-75.699281;47.2;16.7;36.1;-0.268101;-1.038985
IGAC-HUI-HL-45;2.212992;-75.634683;55.8;24.3;20.0;-1.025526;-0.832527
IGAC-HUI-HL-46;2.212411;-75.636606;67.3;19.2;13.5;-1.607871;-1.252768
IGAC-HUI-HL-47;2.260861;-75.852147;30.2;30.5;39.3;0.261524;0.008342
IGAC-HUI-HL-48;2.328410;-75.963051;70.4;11.9;17.7;-1.383258;-1.774049
IGAC-HUI-HL-49;2.215206;-76.118764;66.3;10.0;23.7;-1.030142;-1.893309
IGAC-HUI-HL-51;2.243687;-76.274742;79.4;4.4;16.2;-1.589487;-2.892894
IGAC-HUI-HL-52;2.775774;-75.764996;71.0;9.1;19.9;-1.271960;-2.054405
IGAC-HUI-HL-53;2.431267;-75.757384;49.8;24.0;26.2;-0.643694;-0.730572
IGAC-HUI-HL-54;2.948641;-75.272872;61.1;22.6;16.3;-1.318056;-0.993635
IGAC-HUI-HL-55;2.670197;-75.567139;36.7;25.0;38.3;0.040612;-0.385645
IGAC-HUI-HL-57;3.157862;-74.988173;13.2;65.5;21.3;0.479516;1.601114
IGAC-HUI-HL-58;3.231697;-75.154069;55.3;16.9;27.7;-0.690294;-1.185338
IGAC-HUI-HL-59;2.806119;-75.298267;71.8;11.1;17.1;-1.437443;-1.866778
IGAC-HUI-HL-60;2.261672;-75.605224;58.6;24.8;16.7;-1.257263;-0.859329
IGAC-HUI-HL-62;1.696120;-76.195920;44.4;18.5;37.1;-0.178847;-0.872084
IGAC-HUI-HL-63;1.845683;-76.223087;44.9;27.1;28.0;-0.473321;-0.503480
IGAC-HUI-HL-64;1.873200;-76.238620;55.5;15.7;28.8;-0.653639;-1.261913
IGAC-HUI-HL-65;1.929831;-76.412470;43.0;21.4;35.6;-0.190015;-0.700179
IGAC-HUI-HL-66;1.922873;-76.408367;94.5;3.6;1.9;-3.906746;-3.267666
IGAC-HUI-HL-67;2.104820;-75.818890;70.1;11.8;18.0;-1.358032;-1.781411
IGAC-HUI-HL-68;2.092960;-75.815240;64.6;17.6;17.8;-1.290665;-1.299750
IGAC-HUI-HL-69;2.802574;-75.760721;23.3;48.1;28.6;0.206558;0.727051
IGAC-HUI-HL-70;2.124940;-76.032090;75.4;3.6;21.0;-1.276766;-3.053021
IGAC-HUI-HL-71;2.233794;-76.113910;57.3;10.3;32.3;-0.572411;-1.716005
IGAC-HUI-HL-72;2.230352;-76.255041;88.8;3.2;8.1;-2.395053;-3.336453
IGAC-HUI-HL-73;2.103811;-76.171126;55.1;7.9;37.1;-0.395917;-1.941745
IGAC-HUI-HL-74;2.087703;-76.095008;58.4;24.1;17.5;-1.206734;-0.884449
IGAC-HUI-HL-75;2.889510;-75.244540;72.7;14.1;13.2;-1.702928;-1.638436
IGAC-HUI-HL-76;2.644520;-75.544360;58.4;8.2;33.4;-0.558760;-1.963182
IGAC-HUI-HL-77;2.467490;-75.510711;53.9;23.8;22.4;-0.879976;-0.819331
IGAC-HUI-HL-78;3.059958;-75.192395;45.2;33.1;21.7;-0.732674;-0.309417
IGAC-HUI-HL-79;3.278548;-75.179668;71.0;15.4;13.6;-1.653737;-1.530647
IGAC-HUI-HL-80;3.051540;-75.356540;95.1;4.3;0.7;-4.954200;-3.106321
IGAC-HUI-HL-81;3.047490;-75.355810;64.0;14.1;21.9;-1.072396;-1.512708
IGAC-HUI-HL-81A;2.803000;-75.235028;34.4;35.2;30.4;-0.125508;0.023502
IGAC-HUI-HL-82;2.802833;-75.238056;65.4;16.2;18.4;-1.269674;-1.394184
IGAC-HUI-HL-85;2.859178;-75.164373;55.8;15.8;28.4;-0.675385;-1.261764
IGAC-HUI-HL-86;2.447309;-75.661706;74.0;7.1;18.9;-1.367043;-2.337468
IGAC-HUI-HL-87;2.456111;-75.672731;42.0;21.3;36.7;-0.133054;-0.676905
IGAC-HUI-HL-88;2.234479;-75.524808;37.5;30.0;32.4;-0.146867;-0.223144
IGAC-HUI-HL-89;2.342914;-75.515350;53.0;27.6;19.4;-1.006525;-0.654581
IGAC-HUI-HL-90;2.366318;-75.698499;27.6;47.8;24.6;-0.115069;0.549210
IGAC-HUI-HL-91;2.829658;-75.329394;63.5;11.4;25.1;-0.928474;-1.720854
IGAC-HUI-HL-92;2.605519;-75.521094;74.6;17.9;7.4;-2.304982;-1.425830
IGAC-HUI-HL-93;3.288727;-75.045185;24.5;29.0;46.5;0.643412;0.171276
IGAC-HUI-HL-94;3.278921;-74.963042;51.1;15.2;33.6;-0.418457;-1.211107
IGAC-HUI-HL-95;3.348081;-74.697728;32.7;49.0;18.3;-0.583036;0.404856
IGAC-HUI-HL-96;3.384233;-74.810010;20.2;37.8;42.1;0.734562;0.626367
IGAC-HUI-HL-97;3.339616;-74.849668;87.3;10.9;1.7;-3.911732;-2.078768
IGAC-HUI-HL-98;3.131719;-75.229541;51.1;24.3;24.6;-0.730539;-0.745742
IGAC-HUI-HUL-9;1.871994;-76.289787;20.3;40.5;39.3;0.661491;0.691326
IGAC-HUI-P-01;2.315714;-75.500325;70.0;16.3;13.7;-1.627806;-1.457401
IGAC-HUI-PB-160;3.133124;-75.227644;39.5;29.1;31.4;-0.229148;-0.305022
IGAC-HUI-PC-113;1.772416;-76.586426;2.0;29.4;68.6;3.534829;2.688586
IGAC-HUI-PG-250;2.015906;-75.931048;41.6;23.9;34.5;-0.185515;-0.553206
IGAC-HUI-PH-05;2.145915;-75.700089;23.8;25.9;50.3;0.746893;0.083457
IGAC-HUI-PH-17;2.473811;-75.992076;30.9;24.3;44.8;0.373287;-0.238208
IGAC-HUI-PH-22;1.768863;-75.916058;41.2;34.1;24.7;-0.512430;-0.187748
IGAC-HUI-PH-24;1.845259;-75.860659;34.0;42.3;23.7;-0.357903;0.219284
IGAC-HUI-PH-37;2.732027;-75.565414;12.2;47.2;40.7;1.206517;1.354494
IGAC-HUI-PH-42;2.752490;-75.388544;6.1;23.8;70.1;2.443103;1.363903
IGAC-HUI-PH-43;2.732840;-75.391037;16.1;29.0;54.9;1.225528;0.585161
IGAC-HUI-PH-44;2.842091;-75.327608;15.5;20.5;64.0;1.419088;0.280045
IGAC-HUI-PH-50;3.197027;-74.716458;24.0;34.8;41.2;0.539888;0.369431
IGAC-HUI-PH-56;2.960895;-75.486181;30.1;23.7;46.2;0.428560;-0.240932
IGAC-HUI-PH-58;2.662606;-75.622116;33.9;27.8;38.3;0.121683;-0.197260
IGAC-HUI-PH-61;2.908280;-75.139621;35.2;33.7;31.1;-0.122919;-0.041239
IGAC-HUI-PH-64;2.936684;-75.218173;9.5;5.5;84.9;2.187296;-0.541712
IGAC-HUI-PH-65;3.287825;-75.058415;34.2;39.0;26.8;-0.242753;0.130621
IGAC-HUI-PH-68;3.094488;-74.926978;4.4;28.8;66.8;2.729736;1.889218
IGAC-HUI-PH-74;3.171035;-75.272411;23.3;22.7;54.0;0.840774;-0.023795
IGAC-HUI-PH-81;3.434134;-74.771359;32.4;48.7;19.0;-0.534090;0.408580
IGAC-HUI-PH-84;3.203484;-75.079469;36.0;34.0;30.0;-0.182322;-0.057158
IGAC-HUI-PJ-06;2.925836;-75.389075;11.7;29.4;58.9;1.620639;0.925482
IGAC-HUI-PL-9A;1.875039;-76.125241;25.9;31.9;42.2;0.490517;0.209649
IGAC-HUI-PP-166;2.249188;-75.681896;22.0;48.1;29.9;0.304819;0.779309
IGAC-HUI-PP-30;2.385037;-75.865566;35.5;28.4;36.1;0.016294;-0.225136
IGAC-HUI-PR-116;3.266815;-75.064025;47.0;25.9;27.1;-0.550757;-0.595264
IGAC-HUI-PS-12;2.245269;-76.347912;6.9;22.0;71.1;2.330984;1.158079
IGAC-HUI-PS-13;2.278122;-76.369893;12.0;13.0;75.0;1.832581;0.080043
IGAC-HUI-PS-3;1.924090;-76.532318;4.4;23.1;72.5;2.806396;1.665151
IGAC-HUI-PS-310;1.840155;-75.722526;28.3;26.6;45.2;0.467899;-0.062686
IGAC-HUI-PS-7;2.203806;-76.340839;37.3;32.8;29.9;-0.219715;-0.126246
IGAC-HUI-PZ-09;2.298534;-75.625575;16.0;20.0;64.0;1.386294;0.223144
IGAC-HUI-PZ-118;2.249695;-75.614342;19.4;22.1;58.5;1.101710;0.129724
IGAC-HUI-PZ-119;2.293408;-75.560085;6.3;27.5;66.2;2.351264;1.473639
IGAC-HUI-PZ-17;2.342438;-75.592074;27.1;14.0;58.9;0.776778;-0.660154
IGAC-HUI-PZ-210;2.266740;-75.695324;24.0;20.7;55.3;0.835484;-0.149510
IGAC-HUI-PZ-46;2.225574;-75.540283;17.7;13.9;68.4;1.350286;-0.241724
IGAC-HUI-PZ-503;2.376184;-75.558524;19.5;27.6;52.8;0.995376;0.347662
IGAC-LAG-23;11.188889;-72.773611;20.3;39.0;40.7;0.693218;0.650845
IGAC-LAG-46;11.218480;-72.356947;12.4;55.4;32.2;0.958596;1.500398
IGAC-LAG-61;11.361465;-72.268168;8.9;50.3;40.8;1.516055;1.726527
IGAC-LAG-A-130;10.429167;-73.943611;23.2;26.1;50.6;0.779887;0.118894
IGAC-LAG-GJ-1;11.243543;-73.440171;29.1;17.7;53.2;0.604564;-0.498445
IGAC-LAG-GJ-11;11.665626;-72.692519;17.3;33.1;49.5;1.051247;0.649039
IGAC-LAG-GJ-23;10.794491;-73.014616;14.1;27.9;58.1;1.418128;0.684634
IGAC-LAG-GJ-24;10.915265;-72.912829;22.4;19.2;58.4;0.960433;-0.149560
IGAC-LAG-GJ-5;12.152567;-71.251167;19.6;30.7;49.7;0.930985;0.448396
IGAC-LAG-GJ-6;12.270849;-71.683187;20.1;26.2;53.7;0.984848;0.266617
IGAC-LAG-GJ-7;11.902010;-71.951433;8.0;18.0;74.0;2.224624;0.810930
IGAC-LAG-GJ-8;11.681677;-71.934186;33.0;23.0;44.0;0.286398;-0.364375
IGAC-LAG-GJ-9;11.716203;-71.785783;17.8;33.3;48.9;1.011763;0.627009
IGAC-LAG-MR-5;12.337779;-71.502842;64.0;14.0;22.0;-1.067841;-1.519826
IGAC-LAG-P-1;11.216507;-72.430637;29.9;30.2;39.9;0.289185;0.009210
IGAC-LAG-P-104;12.178962;-71.230805;6.0;10.5;83.5;2.638760;0.570182
IGAC-LAG-P-113;12.129516;-71.144302;2.0;2.0;96.0;3.871201;0.000000
IGAC-LAG-P-116;12.324682;-71.453382;57.9;28.1;14.0;-1.421751;-0.724638
IGAC-LAG-P-131;12.011695;-71.262488;13.8;45.2;41.0;1.089785;1.188640
IGAC-LAG-P-133;12.189067;-71.464007;57.7;20.8;21.5;-0.988837;-1.019671
IGAC-LAG-P-137;11.414126;-72.564629;3.9;20.5;75.5;2.957403;1.654930
IGAC-LAG-P-157;11.568758;-72.567003;35.3;34.9;29.7;-0.172838;-0.011613
IGAC-LAG-P-159;11.658697;-72.788471;2.2;2.2;95.6;3.771822;0.000000
IGAC-LAG-P-16;10.776944;-74.031944;43.0;26.9;30.1;-0.356428;-0.469350
IGAC-LAG-P-174;11.728063;-72.038862;36.0;26.0;38.0;0.054067;-0.325422
IGAC-LAG-P-180;11.790992;-72.168983;2.4;6.8;90.7;3.611641;1.027436
IGAC-LAG-P-19;11.207421;-72.473369;11.8;32.4;55.8;1.552565;1.009178
IGAC-LAG-P-190;11.725959;-71.935165;10.4;28.3;61.3;1.772302;1.000813
IGAC-LAG-P-196;11.743213;-71.742358;2.0;2.1;95.9;3.874384;0.046689
IGAC-LAG-P-2;11.260707;-72.363941;12.5;30.2;57.3;1.523560;0.880780
IGAC-LAG-P-225;11.564015;-72.767301;7.8;12.3;79.9;2.323822;0.454929
IGAC-LAG-P-25;11.182194;-72.530137;32.4;27.7;39.9;0.207726;-0.158830
IGAC-LAG-P-28;11.170597;-72.560154;44.0;40.0;16.0;-1.011471;-0.095497
IGAC-LAG-P-318;12.023905;-71.701261;36.0;37.3;26.7;-0.296152;0.035814
IGAC-LAG-P-343;12.127410;-72.029954;24.0;10.7;65.3;1.000719;-0.810968
IGAC-LAG-P-354;12.135452;-71.387954;32.5;23.2;44.2;0.306277;-0.336482
