profile_identifier;latitude;longitude;clay.60.100.cm;silt.60.100.cm;sand.60.100.cm;trans_1.60.100.cm;trans_2.60.100.cm
IGAC-GUV-GV-01;1.950447;-72.664637;59.6;22.6;17.9;-1.202927;-0.970599
IGAC-GUV-GV-02;1.974052;-72.433379;69.0;18.7;12.3;-1.724334;-1.305845
IGAC-GUV-GV-03;1.955105;-72.485222;65.4;19.7;14.9;-1.478178;-1.199656
IGAC-GUV-GV-04;2.074483;-72.510664;77.1;12.5;10.4;-2.001941;-1.818567
IGAC-GUV-GV-05;2.079794;-72.510307;66.2;20.5;13.3;-1.605596;-1.169914
IGAC-GUV-GV-06;2.671928;-72.292642;30.3;50.7;19.0;-0.465696;0.513642
IGAC-GUV-GV-07;2.020845;-72.640214;60.8;18.9;20.3;-1.098389;-1.166832
IGAC-GUV-GV-08;1.966564;-72.634162;74.1;12.1;13.9;-1.676263;-1.812845
IGAC-GUV-GV-09;1.965436;-72.610803;20.3;59.5;20.2;-0.002896;1.075498
IGAC-GUV-GV-10;1.971972;-72.656897;60.5;26.3;13.2;-1.523287;-0.833842
IGAC-GUV-GV-11;2.154944;-72.647750;63.2;8.3;28.5;-0.794548;-2.028496
IGAC-GUV-GV-12;2.553547;-72.469797;76.5;14.6;8.9;-2.156193;-1.656438
IGAC-GUV-GV-13;2.521389;-72.537289;83.8;11.6;4.6;-2.907665;-1.978355
IGAC-GUV-GV-14;2.544902;-72.597152;65.5;28.1;6.4;-2.332071;-0.847380
IGAC-GUV-GV-15;2.457398;-72.948248;11.7;44.8;43.5;1.315698;1.345960
IGAC-GUV-GV-16;2.598071;-72.579456;39.4;25.9;34.6;-0.128943;-0.417884
IGAC-GUV-GV-17;1.547344;-72.030153;64.8;10.1;25.1;-0.950072;-1.859585
IGAC-GUV-GV-18;1.547740;-72.020093;81.4;10.2;8.4;-2.272684;-2.074601
IGAC-GUV-GV-19;1.512325;-71.881500;74.5;16.0;9.5;-2.056005;-1.539780
IGAC-GUV-GV-20;1.365771;-71.939581;69.1;12.0;18.9;-1.296001;-1.751074
IGAC-GUV-GV-21;1.356036;-71.932147;30.2;18.5;51.3;0.529619;-0.490670
IGAC-GUV-GV-26;2.177416;-72.644476;77.0;12.6;10.4;-2.007362;-1.810404
IGAC-GUV-GV-27;2.371446;-72.627745;41.7;40.8;17.5;-0.867242;-0.023341
IGAC-GUV-GV-28;2.210916;-72.739441;14.7;8.7;76.6;1.651181;-0.520241
IGAC-GUV-GV-29;2.222721;-72.601336;47.5;25.9;26.6;-0.578169;-0.607272
IGAC-GUV-GV-30;2.336338;-72.758166;30.3;22.1;47.6;0.453097;-0.314132
IGAC-GUV-GV-31;2.285767;-72.448943;59.4;16.3;24.3;-0.895294;-1.295010
IGAC-GUV-GV-32;2.503784;-72.641481;16.0;12.2;71.8;1.501500;-0.271836
IGAC-GUV-GV-33;2.467311;-72.711137;6.0;5.8;88.2;2.693567;-0.031114
IGAC-GUV-GV-34;2.447849;-72.744383;67.0;16.3;16.7;-1.390500;-1.414752
IGAC-GUV-GV-35;2.719796;-72.281028;50.8;35.3;13.9;-1.294514;-0.363142
IGAC-GUV-GV-36;2.663235;-72.225267;38.8;41.7;19.5;-0.688847;0.072195
IGAC-GUV-GV-37;2.594855;-72.405007;38.6;38.5;22.8;-0.525379;-0.001786
IGAC-GUV-GV-38;2.585529;-72.576917;24.4;18.4;57.3;0.853710;-0.283328
IGAC-GUV-GV-39;2.460293;-72.935926;30.7;38.7;30.6;-0.005001;0.231860
IGAC-GUV-GV-40;2.640580;-72.524687;22.7;44.7;32.6;0.360027;0.675798
IGAC-GUV-GV-41;2.670085;-72.190441;38.8;52.4;8.8;-1.478902;0.300473
IGAC-GUV-GV-42;2.590835;-72.638255;63.8;27.0;9.2;-1.935663;-0.860650
IGAC-GUV-GV-43;1.549474;-72.013837;75.8;10.4;13.8;-1.699607;-1.986366
IGAC-GUV-GV-44;1.560816;-71.940488;68.8;14.9;16.2;-1.444767;-1.528702
IGAC-GUV-GV-45;1.438149;-71.892221;22.8;17.8;59.4;0.959716;-0.243680
IGAC-GUV-GV-46;1.376710;-71.931333;56.8;16.0;27.2;-0.733804;-1.266295
IGAC-GUV-GV-47;1.203447;-71.959671;23.1;22.0;54.9;0.866859;-0.045886
IGAC-GUV-GV-48;1.192259;-71.956772;46.2;30.5;23.3;-0.685940;-0.413915
IGAC-GUV-GV-51;2.069041;-72.501200;67.4;16.7;15.9;-1.446339;-1.394268
IGAC-GUV-GV-52;1.965467;-72.569872;67.9;22.5;9.6;-1.958949;-1.105471
IGAC-GUV-GV-53;1.930676;-72.605253;31.0;22.3;46.7;0.410910;-0.326757
IGAC-GUV-GV-55;2.336858;-72.625180;68.5;25.0;6.5;-2.353839;-1.007290
IGAC-GUV-GV-56;2.253409;-72.707619;10.7;5.3;84.0;2.058911;-0.710867
IGAC-GUV-GV-57;2.290146;-72.592063;65.9;20.2;14.0;-1.550640;-1.182678
IGAC-GUV-GV-58;2.326363;-72.722985;57.1;13.1;29.9;-0.648527;-1.475865
IGAC-GUV-GV-59;2.342978;-72.648810;57.1;39.5;3.4;-2.830234;-0.369172
IGAC-GUV-GV-60;2.520319;-72.639100;60.2;18.6;21.3;-1.038924;-1.175655
IGAC-GUV-GV-61;2.487294;-72.421184;71.7;20.8;7.5;-2.258592;-1.238214
IGAC-GUV-GV-62;2.713201;-72.280913;52.0;35.9;12.1;-1.456551;-0.371685
IGAC-GUV-GV-63;2.684949;-72.219826;29.3;37.4;33.3;0.127767;0.243962
IGAC-GUV-GV-64;2.552133;-72.463442;72.8;17.8;9.5;-2.041201;-1.410036
IGAC-GUV-GV-65;2.582680;-72.582535;25.1;18.8;56.1;0.803177;-0.289733
IGAC-GUV-GV-66;2.522857;-72.620241;20.3;8.1;71.6;1.260434;-0.921801
IGAC-GUV-GV-67;2.464677;-72.926168;51.7;37.8;10.5;-1.590289;-0.314431
IGAC-GUV-GV-68;2.608357;-72.557101;56.5;34.8;8.7;-1.865175;-0.485279
IGAC-GUV-GV-69;2.670216;-72.217564;10.2;11.8;78.1;2.039681;0.147931
IGAC-GUV-GV-70;2.533651;-72.682443;12.0;9.9;78.1;1.876896;-0.186333
IGAC-GUV-GV-71;1.329660;-71.948717;62.8;18.5;18.6;-1.215633;-1.220879
IGAC-GUV-GV-72;1.323432;-71.943063;58.0;21.0;20.9;-1.020476;-1.014407
IGAC-GUV-GV-76;1.930273;-72.704086;68.0;18.5;13.5;-1.620850;-1.302462
IGAC-GUV-GV-77;1.966110;-72.459950;59.9;26.3;13.8;-1.470777;-0.823904
IGAC-GUV-GV-78;1.960816;-72.564479;15.8;23.2;60.9;1.348195;0.384510
IGAC-GUV-GV-79;1.943687;-72.606631;61.4;24.4;14.2;-1.467853;-0.924013
IGAC-GUV-GV-80;2.357649;-72.641648;44.3;27.7;27.9;-0.460686;-0.467858
IGAC-GUV-GV-81;2.270609;-72.708362;49.5;14.0;36.5;-0.304198;-1.259028
IGAC-GUV-GV-82;2.243788;-72.525532;59.5;20.9;19.7;-1.107256;-1.047489
IGAC-GUV-GV-83;2.348650;-72.699411;50.6;38.6;10.7;-1.549492;-0.270102
IGAC-GUV-GV-84;2.512424;-72.713777;9.4;11.6;78.9;2.122760;0.209098
IGAC-GUV-GV-86;2.603140;-72.645018;17.2;60.5;22.3;0.264162;1.260498
IGAC-GUV-GV-87;2.731615;-72.276071;62.2;29.9;7.9;-2.061640;-0.732801
IGAC-GUV-GV-88;2.688653;-72.286406;39.3;45.5;15.2;-0.951132;0.145128
IGAC-GUV-GV-89;1.346525;-71.944207;50.3;21.2;28.5;-0.568870;-0.865732
IGAC-GUV-GV-90;1.341987;-71.946618;77.2;16.3;6.5;-2.471709;-1.555728
IGAC-GUV-IN-12;2.257163;-71.749249;47.9;13.8;38.3;-0.224258;-1.243453
IGAC-GUV-PR-63;1.347642;-72.192910;29.2;26.8;44.0;0.411796;-0.083858
IGAC-GUV-SJ-23;2.833046;-71.009667;32.4;47.3;20.3;-0.470933;0.376693
IGAC-GUV-SJ-28;2.914996;-71.317905;56.3;22.8;21.0;-0.986033;-0.904655
IGAC-GUV-UN-14;1.529862;-72.290063;45.9;18.6;35.6;-0.253549;-0.904832
IGAC-GUV-VA-26;1.021389;-69.950000;45.9;9.8;44.3;-0.034547;-1.539271
IGAC-GUV-VA-28;0.827293;-71.530970;40.9;25.0;34.2;-0.179176;-0.492318
IGAC-GUV-VA-29;0.950000;-70.042500;51.7;10.5;37.8;-0.313662;-1.591515
IGAC-GUV-VA-32;1.034051;-70.586315;40.0;8.0;52.0;0.262926;-1.609120
IGAC-GUV-VA-36;1.287778;-70.165278;49.1;10.1;40.8;-0.186014;-1.576893
IGAC-HUI-CC-55;2.327871;-76.396877;46.7;8.3;45.0;-0.037796;-1.728276
IGAC-HUI-CH-03;2.694108;-75.328730;93.3;1.4;5.3;-2.874086;-4.188542
IGAC-HUI-CH-21;2.674108;-75.388039;27.4;34.1;38.5;0.339140;0.217798
IGAC-HUI-HL-01;2.079936;-75.927438;9.1;51.1;39.9;1.482467;1.729574
IGAC-HUI-HL-02;1.792528;-76.065972;5.2;63.2;31.5;1.796246;2.492509
IGAC-HUI-HL-03;1.886278;-76.070111;8.6;65.8;25.6;1.091328;2.034975
IGAC-HUI-HL-05;1.949028;-75.796833;95.2;4.3;0.5;-5.218054;-3.106942
IGAC-HUI-HL-06;1.956833;-75.798806;52.6;20.1;27.3;-0.655356;-0.959940
IGAC-HUI-HL-07;2.339404;-76.013429;19.8;55.1;25.1;0.240197;1.026547
IGAC-HUI-HL-09;2.110334;-76.094152;55.0;7.5;37.6;-0.380972;-1.997791
IGAC-HUI-HL-10;2.238081;-76.270411;80.1;3.5;16.4;-1.588860;-3.132230
IGAC-HUI-HL-11;2.153694;-76.147556;67.2;5.5;27.2;-0.904106;-2.495856
IGAC-HUI-HL-12;2.464778;-75.713722;46.6;31.5;21.9;-0.757129;-0.390199
IGAC-HUI-HL-14;2.654056;-75.605194;9.1;52.0;38.9;1.457740;1.748676
IGAC-HUI-HL-15;2.646138;-75.545225;55.6;18.8;25.7;-0.772576;-1.084540
IGAC-HUI-HL-17;3.281222;-75.128278;43.3;30.2;26.5;-0.490100;-0.360431
IGAC-HUI-HL-23;1.857556;-76.242361;4.9;87.3;7.8;0.465888;2.881933
IGAC-HUI-HL-24;1.849835;-76.197243;59.9;20.6;19.5;-1.122029;-1.066010
IGAC-HUI-HL-25;2.108722;-75.815361;55.4;35.9;8.7;-1.847442;-0.432641
IGAC-HUI-HL-27;2.799225;-75.723587;37.9;41.3;20.7;-0.604958;0.085398
IGAC-HUI-HL-28;2.195750;-75.946528;56.5;27.0;16.5;-1.233069;-0.738628
IGAC-HUI-HL-29;2.211222;-76.261740;78.5;3.1;18.4;-1.453141;-3.217157
IGAC-HUI-HL-31;2.276534;-76.324473;51.7;5.7;42.6;-0.193324;-2.205607
IGAC-HUI-HL-32;2.472012;-75.695924;33.4;44.5;22.1;-0.414617;0.285960
IGAC-HUI-HL-36;2.442850;-75.649188;1.3;73.4;25.3;2.985798;4.049845
IGAC-HUI-HL-37;2.723611;-75.475944;39.1;43.4;17.4;-0.809061;0.104086
IGAC-HUI-HL-39;3.224387;-75.008393;40.1;30.4;29.6;-0.303015;-0.277488
IGAC-HUI-HL-40;3.082778;-75.138556;78.4;11.1;10.5;-2.013648;-1.953218
IGAC-HUI-HL-42;1.971361;-76.305944;75.8;5.0;19.2;-1.371469;-2.720971
IGAC-HUI-HL-43;2.231611;-75.672639;77.6;9.0;13.3;-1.760856;-2.154290
IGAC-HUI-HL-45;2.212992;-75.634683;71.6;13.6;14.8;-1.578602;-1.662450
IGAC-HUI-HL-46;2.212411;-75.636606;53.4;26.1;20.4;-0.961251;-0.715949
IGAC-HUI-HL-47;2.260861;-75.852147;46.8;17.7;35.5;-0.277336;-0.969768
IGAC-HUI-HL-48;2.328410;-75.963051;50.9;23.2;25.9;-0.672768;-0.784673
IGAC-HUI-HL-49;2.215206;-76.118764;69.3;6.9;23.8;-1.070511;-2.310590
IGAC-HUI-HL-53;2.431267;-75.757384;48.7;29.6;21.8;-0.805260;-0.499276
IGAC-HUI-HL-54;2.948641;-75.272872;77.0;12.9;10.1;-2.031267;-1.788816
IGAC-HUI-HL-55;2.670197;-75.567139;22.6;52.6;24.9;0.097574;0.845224
IGAC-HUI-HL-57;3.157862;-74.988173;15.6;61.9;22.4;0.360072;1.375765
IGAC-HUI-HL-58;3.231697;-75.154069;65.4;8.8;25.8;-0.930998;-2.007292
IGAC-HUI-HL-59;2.806119;-75.298267;61.8;15.4;22.7;-1.001078;-1.388050
IGAC-HUI-HL-60;2.261672;-75.605224;41.6;43.0;15.4;-0.992239;0.035356
IGAC-HUI-HL-62;1.696120;-76.195920;39.6;26.6;33.8;-0.157847;-0.399657
IGAC-HUI-HL-63;1.845683;-76.223087;29.4;42.7;27.9;-0.054427;0.373855
IGAC-HUI-HL-64;1.873200;-76.238620;65.7;15.7;18.6;-1.259758;-1.430957
IGAC-HUI-HL-65;1.929831;-76.412470;42.7;28.5;28.8;-0.392587;-0.405698
IGAC-HUI-HL-66;1.922873;-76.408367;94.5;3.6;1.9;-3.906746;-3.267666
IGAC-HUI-HL-67;2.104820;-75.818890;80.7;5.5;13.9;-1.759806;-2.691328
IGAC-HUI-HL-68;2.092960;-75.815240;57.6;30.6;11.8;-1.585254;-0.632263
IGAC-HUI-HL-69;2.802574;-75.760721;18.7;61.3;20.1;0.072553;1.188370
IGAC-HUI-HL-70;2.124940;-76.032090;65.9;1.5;32.6;-0.705009;-3.797355
IGAC-HUI-HL-71;2.233794;-76.113910;58.7;20.0;21.3;-1.016004;-1.077310
IGAC-HUI-HL-72;2.230352;-76.255041;81.1;3.6;15.2;-1.671556;-3.104315
IGAC-HUI-HL-73;2.103811;-76.171126;47.4;5.8;46.8;-0.012220;-2.097932
IGAC-HUI-HL-74;2.087703;-76.095008;25.5;60.4;14.1;-0.589334;0.861796
IGAC-HUI-HL-75;2.889510;-75.244540;73.2;11.0;15.8;-1.534265;-1.897935
IGAC-HUI-HL-77;2.467490;-75.510711;64.5;23.7;11.8;-1.695887;-1.002310
IGAC-HUI-HL-78;3.059958;-75.192395;64.0;14.0;22.0;-1.069443;-1.517742
IGAC-HUI-HL-79;3.278548;-75.179668;39.9;21.0;39.2;-0.018463;-0.643589
IGAC-HUI-HL-80;3.051540;-75.356540;60.8;14.5;24.6;-0.904664;-1.430797
IGAC-HUI-HL-81A;2.803000;-75.235028;73.2;13.1;13.7;-1.674245;-1.720644
IGAC-HUI-HL-82;2.802833;-75.238056;72.5;11.8;15.7;-1.530806;-1.819522
IGAC-HUI-HL-86;2.447309;-75.661706;64.3;9.6;26.1;-0.900176;-1.903264
IGAC-HUI-HL-87;2.456111;-75.672731;8.2;78.0;13.9;0.532111;2.257112
IGAC-HUI-HL-88;2.234479;-75.524808;57.1;4.2;38.6;-0.390982;-2.602970
IGAC-HUI-HL-89;2.342914;-75.515350;23.5;58.3;18.2;-0.256433;0.906925
IGAC-HUI-HL-91;2.829658;-75.329394;49.9;28.1;22.0;-0.816772;-0.575319
IGAC-HUI-HL-92;2.605519;-75.521094;77.4;14.0;8.7;-2.190389;-1.711049
IGAC-HUI-HL-93;3.288727;-75.045185;41.8;26.3;31.9;-0.271166;-0.462380
IGAC-HUI-HL-94;3.278921;-74.963042;60.0;17.4;22.6;-0.975498;-1.237402
IGAC-HUI-HL-95;3.348081;-74.697728;24.6;53.5;21.9;-0.117814;0.776784
IGAC-HUI-HL-97;3.339616;-74.849668;51.7;4.9;43.5;-0.172781;-2.361672
IGAC-HUI-HL-98;3.131719;-75.229541;97.1;1.4;1.6;-4.134311;-4.252908
IGAC-HUI-HUL-9;1.871994;-76.289787;38.1;24.4;37.5;-0.016003;-0.446944
IGAC-HUI-P-01;2.315714;-75.500325;73.1;7.2;19.7;-1.312528;-2.321524
IGAC-HUI-PB-160;3.133124;-75.227644;94.2;4.7;1.1;-4.482840;-3.000962
IGAC-HUI-PC-113;1.772416;-76.586426;2.0;19.2;78.8;3.674301;2.259562
IGAC-HUI-PG-250;2.015906;-75.931048;50.3;19.4;30.4;-0.503222;-0.953719
IGAC-HUI-PH-05;2.145915;-75.700089;6.2;10.5;83.3;2.593750;0.524673
IGAC-HUI-PH-17;2.473811;-75.992076;37.9;31.7;30.4;-0.222541;-0.179477
IGAC-HUI-PH-22;1.768863;-75.916058;69.0;28.4;2.6;-3.273436;-0.886502
IGAC-HUI-PH-24;1.845259;-75.860659;36.2;24.4;39.4;0.085545;-0.396466
IGAC-HUI-PH-37;2.732027;-75.565414;49.3;34.0;16.7;-1.084074;-0.373012
IGAC-HUI-PH-42;2.752490;-75.388544;50.1;27.7;22.2;-0.814219;-0.591142
IGAC-HUI-PH-43;2.732840;-75.391037;11.9;40.7;47.4;1.377494;1.224906
IGAC-HUI-PH-44;2.842091;-75.327608;1.7;0.6;97.7;4.044690;-1.077340
IGAC-HUI-PH-50;3.197027;-74.716458;57.6;27.1;15.3;-1.328671;-0.755258
IGAC-HUI-PH-56;2.960895;-75.486181;72.3;22.3;5.4;-2.599516;-1.174672
IGAC-HUI-PH-58;2.662606;-75.622116;52.1;28.5;19.4;-0.988956;-0.605034
IGAC-HUI-PH-61;2.908280;-75.139621;26.6;16.2;57.2;0.763563;-0.498700
IGAC-HUI-PH-64;2.936684;-75.218173;24.8;10.6;64.5;0.955355;-0.849407
IGAC-HUI-PH-65;3.287825;-75.058415;32.2;44.9;22.9;-0.338826;0.334381
IGAC-HUI-PH-68;3.094488;-74.926978;46.4;21.1;32.4;-0.358247;-0.786216
IGAC-HUI-PH-74;3.171035;-75.272411;33.9;21.8;44.3;0.268079;-0.439169
IGAC-HUI-PH-81;3.434134;-74.771359;45.1;35.1;19.8;-0.823084;-0.252338
IGAC-HUI-PJ-06;2.925836;-75.389075;18.0;21.8;60.2;1.207026;0.188654
IGAC-HUI-PL-9A;1.875039;-76.125241;9.6;10.3;80.1;2.121389;0.070794
IGAC-HUI-PP-166;2.249188;-75.681896;3.7;16.0;80.3;3.077792;1.467259
IGAC-HUI-PP-30;2.385037;-75.865566;55.0;13.9;31.1;-0.571119;-1.378188
IGAC-HUI-PR-116;3.266815;-75.064025;60.2;24.1;15.7;-1.345401;-0.915971
IGAC-HUI-PS-3;1.924090;-76.532318;3.3;33.4;63.3;2.941246;2.301223
IGAC-HUI-PS-7;2.203806;-76.340839;31.9;29.2;38.9;0.199930;-0.085780
IGAC-HUI-PZ-118;2.249695;-75.614342;16.6;25.6;57.8;1.248785;0.436560
IGAC-HUI-PZ-119;2.293408;-75.560085;39.2;18.7;42.1;0.072057;-0.742798
IGAC-HUI-PZ-46;2.225574;-75.540283;54.3;13.4;32.3;-0.520846;-1.397816
IGAC-HUI-PZ-503;2.376184;-75.558524;18.1;23.2;58.8;1.179765;0.249431
IGAC-LAG-23;11.188889;-72.773611;17.4;45.9;36.7;0.744872;0.967961
IGAC-LAG-46;11.218480;-72.356947;38.9;39.6;21.6;-0.589084;0.017161
IGAC-LAG-61;11.361465;-72.268168;40.6;24.7;34.7;-0.157264;-0.496933
IGAC-LAG-A-130;10.429167;-73.943611;25.1;30.2;44.7;0.576154;0.184024
IGAC-LAG-GJ-1;11.243543;-73.440171;37.7;19.9;42.4;0.118297;-0.636884
IGAC-LAG-GJ-11;11.665626;-72.692519;31.9;21.9;46.2;0.368642;-0.376521
IGAC-LAG-GJ-23;10.794491;-73.014616;38.4;22.7;38.9;0.013685;-0.522790
IGAC-LAG-GJ-24;10.915265;-72.912829;26.7;16.8;56.5;0.751809;-0.460538
IGAC-LAG-GJ-5;12.152567;-71.251167;15.8;29.6;54.6;1.240321;0.629409
IGAC-LAG-GJ-6;12.270849;-71.683187;40.6;14.7;44.8;0.098194;-1.017529
IGAC-LAG-P-1;11.216507;-72.430637;19.9;35.6;44.5;0.803387;0.580652
IGAC-LAG-P-104;12.178962;-71.230805;2.6;4.7;92.6;3.558906;0.583213
IGAC-LAG-P-113;12.129516;-71.144302;2.0;2.0;96.0;3.871201;0.000000
IGAC-LAG-P-116;12.324682;-71.453382;51.2;37.1;11.7;-1.473214;-0.323594
IGAC-LAG-P-131;12.011695;-71.262488;3.0;4.8;92.2;3.438022;0.483702
IGAC-LAG-P-133;12.189067;-71.464007;38.0;37.7;24.3;-0.449204;-0.009842
IGAC-LAG-P-137;11.414126;-72.564629;30.0;16.5;53.5;0.579753;-0.594580
IGAC-LAG-P-157;11.568758;-72.567003;9.6;40.2;50.3;1.660277;1.435747
IGAC-LAG-P-159;11.658697;-72.788471;0.9;0.9;98.2;4.669336;0.000000
IGAC-LAG-P-180;11.790992;-72.168983;32.0;21.2;46.7;0.378783;-0.410009
IGAC-LAG-P-19;11.207421;-72.473369;36.8;25.1;38.2;0.038036;-0.382805
IGAC-LAG-P-190;11.725959;-71.935165;20.8;42.0;37.2;0.578706;0.699605
IGAC-LAG-P-196;11.743213;-71.742358;3.4;4.0;92.7;3.318518;0.170700
IGAC-LAG-P-2;11.260707;-72.363941;31.6;18.8;49.6;0.453317;-0.517770
IGAC-LAG-P-225;11.564015;-72.767301;13.0;9.9;77.1;1.779062;-0.273792
IGAC-LAG-P-25;11.182194;-72.530137;31.3;36.4;32.3;0.029072;0.149276
IGAC-LAG-P-28;11.170597;-72.560154;38.0;34.8;27.2;-0.334206;-0.086070
IGAC-LAG-P-318;12.023905;-71.701261;17.1;10.6;72.3;1.441655;-0.474726
IGAC-LAG-P-343;12.127410;-72.029954;20.0;37.9;42.1;0.742565;0.638401
IGAC-LAG-P-354;12.135452;-71.387954;13.4;32.9;53.7;1.385263;0.894015
IGAC-LAG-P-356;12.175503;-71.476073;11.1;27.8;61.2;1.709217;0.919016
IGAC-LAG-P-365;12.236409;-71.225408;29.1;25.0;45.9;0.454616;-0.153057
IGAC-LAG-P-372;12.318930;-71.581901;20.9;17.9;61.1;1.070987;-0.154784
IGAC-LAG-P-4;11.699660;-72.656193;41.8;21.0;37.2;-0.117315;-0.686672
IGAC-LAG-P-403;12.347338;-71.299453;22.9;39.9;37.2;0.485445;0.553575
IGAC-LAG-P-412;12.127308;-72.134171;16.0;18.4;65.6;1.411332;0.137986
IGAC-LAG-P-417;12.222824;-71.688518;20.8;15.5;63.7;1.118791;-0.294766
IGAC-LAG-P-418;12.365633;-71.728998;33.5;46.7;19.8;-0.527729;0.331645
IGAC-LAG-P-425;11.785749;-71.785232;37.4;13.6;49.1;0.271573;-1.013829
IGAC-LAG-P-426;11.695532;-71.979551;14.1;14.7;71.2;1.620483;0.040979
IGAC-LAG-P-430;11.732381;-71.691960;24.6;33.1;42.4;0.545367;0.297286
IGAC-LAG-P-436;11.712595;-72.629329;16.5;25.9;57.6;1.248343;0.447993
IGAC-LAG-P-47;11.182268;-72.341797;4.5;39.1;56.5;2.540496;2.171389
IGAC-LAG-P-5;11.700916;-72.665074;42.7;18.5;38.7;-0.097409;-0.834557
IGAC-LAG-P-51;11.191107;-72.340400;31.5;35.4;33.0;0.047155;0.116552
IGAC-LAG-P-58;11.389131;-72.601670;8.7;9.9;81.4;2.237264;0.135320
IGAC-LAG-P-68A;11.044107;-73.157697;0.5;9.4;90.1;5.120457;2.857628
IGAC-LAG-P-75;11.476846;-72.261915;29.9;25.1;45.0;0.409163;-0.176711
IGAC-LAG-P-77;11.395188;-72.504349;14.3;26.8;58.9;1.418928;0.633333
IGAC-LAG-P-80;11.296866;-72.462495;20.3;25.9;53.8;0.975865;0.246515
IGAC-LAG-P-88;11.428513;-72.296607;9.9;12.2;77.9;2.066886;0.216476
IGAC-LAG-P-90;11.560742;-72.401297;13.0;3.3;83.8;1.866051;-1.378015
IGAC-LAG-P-A;12.040836;-71.309897;2.1;13.1;84.8;3.700178;1.828882
IGAC-LAG-PR-10;11.258928;-73.071604;25.4;45.5;29.1;0.134491;0.582049
IGAC-LAG-PR-12;11.301699;-73.155752;2.8;8.3;88.9;3.446802;1.074623
IGAC-LAG-PR-13;11.457374;-72.841668;50.8;34.4;14.7;-1.240538;-0.389400
IGAC-LAG-PR-14;11.265015;-73.160781;40.7;38.4;20.8;-0.671834;-0.058232
IGAC-LAG-PR-16;11.218141;-73.247546;41.1;29.7;29.2;-0.341201;-0.323892
IGAC-LAG-PR-23;11.469673;-72.889789;40.6;21.1;38.2;-0.060535;-0.653649
IGAC-LAG-PR-27;11.147307;-72.924120;13.5;21.9;64.6;1.562678;0.481627
IGAC-LAG-PR-35;11.243671;-73.487473;4.7;11.4;83.9;2.882520;0.886119
IGAC-LAG-PR-37;11.194573;-73.462391;11.4;18.0;70.6;1.818509;0.452535
IGAC-LAG-PR-4;11.263294;-73.347958;1.0;1.0;98.0;4.585291;-0.032231
IGAC-LAG-PR-40;11.426313;-72.936001;19.8;24.3;55.9;1.037320;0.202571
IGAC-LAG-PR-44;11.144066;-73.418984;23.8;29.8;46.4;0.667498;0.223460
IGAC-LAG-PR-45;11.310892;-73.130101;34.1;15.7;50.2;0.385675;-0.779253
IGAC-LAG-PR-46;11.259861;-73.314612;23.0;40.9;36.1;0.451730;0.574223
IGAC-LAG-PR-47;11.268761;-73.301734;13.4;15.9;70.7;1.663419;0.171416
IGAC-LAG-PR-48;11.359510;-73.066104;34.0;46.1;20.0;-0.529463;0.304823
IGAC-LAG-PR-50;11.357040;-73.081313;20.0;24.1;56.0;1.031641;0.186765
IGAC-LAG-PR-53;11.251716;-73.562293;7.9;29.1;63.0;2.083271;1.310160
IGAC-LAG-PR-6;11.252946;-73.335350;38.3;49.7;12.0;-1.158264;0.262138
IGAC-LAG-PR-61;11.035946;-73.436750;32.0;24.2;43.8;0.313411;-0.278130
IGAC-LAG-PR-7;11.238414;-73.312071;21.7;38.5;39.8;0.608486;0.576164
IGAC-LAG-PR-9;11.314085;-73.183668;31.3;47.8;20.9;-0.404923;0.422143
IGAC-LAG-R-102;11.505407;-72.982606;8.1;15.0;76.9;2.249219;0.612258
IGAC-LAG-S-21;11.321321;-73.225124;8.0;4.4;87.6;2.391484;-0.601247
IGAC-LAG-S-62;11.456351;-72.753661;36.4;49.7;13.9;-0.960480;0.312829
IGAC-LAG-S-81;11.374840;-72.653611;21.4;23.5;55.1;0.948248;0.095921
IGAC-LAG-SN-132;11.096090;-73.081682;20.0;14.0;66.0;1.196270;-0.350984
IGAC-LAG-SN-134;10.988277;-73.661429;10.1;21.4;68.5;1.910199;0.746070
IGAC-LAG-SN-25;10.953937;-73.061909;3.8;4.3;91.9;3.178047;0.115416
IGAC-LAG-SN-27;10.972906;-73.111748;37.5;21.7;40.8;0.083348;-0.549324
IGAC-LAG-SN-61;11.245998;-72.818118;46.7;26.0;27.3;-0.538508;-0.586595
IGAC-LAG-SN-72;11.012177;-73.471628;12.9;24.5;62.6;1.578083;0.639428
IGAC-MAG-15;10.924384;-74.624725;5.3;8.5;86.1;2.779706;0.466588
IGAC-MAG-16;10.925469;-74.611750;4.3;10.3;85.4;2.987836;0.873055
IGAC-MAG-17;10.748284;-74.608836;59.6;26.8;13.6;-1.480578;-0.799317
IGAC-MAG-18;10.452786;-74.633341;55.6;24.3;20.1;-1.016435;-0.825364
IGAC-MAG-22;10.591159;-74.551072;51.6;39.2;9.2;-1.726812;-0.274617
IGAC-MAG-24;10.670746;-74.636066;41.3;43.4;15.3;-0.992479;0.050459
IGAC-MAG-26;10.583341;-74.662508;28.7;42.3;28.9;0.007516;0.388409
IGAC-MAG-28;10.536045;-74.738216;42.8;45.1;12.1;-1.262359;0.053719
IGAC-MAG-30;10.751930;-74.676164;22.6;66.7;10.7;-0.751590;1.079829
IGAC-MAG-31;10.858725;-74.703201;39.4;50.2;10.4;-1.333386;0.242905
